# Program:featureCounts v2.0.3; Command:"featureCounts" "-p" "-a" "DataBase/Arabidopsis_thaliana.TAIR10.54.gff3" "-t" "gene" "-g" "ID" "-o" "AtAgo1_RNA-seq_featureCounts.txt" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_3_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_4_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_1_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_2_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_1_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_2_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_1_9_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_4_1_39bp._sorted_rmblack.bam" 
Geneid	Chr	Start	End	Strand	Length	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_3_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_4_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_1_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_2_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_1_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_2_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_1_9_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_4_1_39bp._sorted_rmblack.bam
gene:AT5G06480	5	1975947	1977377	-	1431	31	31	24	40	8	8	23	31
gene:AT5G06490	5	1977776	1978987	-	1212	0	2	0	0	0	0	0	2
gene:AT5G06500	5	1982444	1983205	+	762	0	0	0	0	0	0	0	0
gene:AT5G06510	5	1984823	1987064	+	2242	12	12	25	14	29	52	9	30
gene:AT5G06520	5	1987181	1989372	-	2192	3	4	2	2	0	2	0	0
gene:AT5G06530	5	1989650	1994961	-	5312	300	334	192	280	752	450	379	573
gene:AT5G06540	5	1999077	2001049	-	1973	49	38	49	42	54	34	30	34
gene:AT5G06550	5	2001071	2003112	-	2042	186	228	243	193	259	251	176	234
gene:AT5G06560	5	2003304	2006347	-	3044	512	654	508	558	547	410	584	660
gene:AT5G06570	5	2007419	2011179	-	3761	50	64	61	46	66	87	44	45
gene:AT5G06580	5	2011245	2016583	-	5339	325	394	339	471	350	347	351	492
gene:AT5G06590	5	2016566	2018968	+	2403	22	39	32	64	68	60	26	31
gene:AT5G06600	5	2019084	2028116	-	9033	1905	2428	2625	2528	3454	2922	2012	2275
gene:AT5G06610	5	2029793	2033723	+	3931	99	86	164	144	135	92	61	123
gene:AT5G06620	5	2033760	2036266	+	2507	45	43	47	75	50	70	67	62
gene:AT5G06630	5	2036312	2037855	-	1544	193	282	76	127	9	12	148	180
gene:AT5G06640	5	2039598	2041928	-	2331	222	308	95	138	28	15	171	220
gene:AT5G06645	5	2040833	2041524	+	692	0	0	0	0	0	0	0	0
gene:AT5G06650	5	2043419	2044200	+	782	0	4	0	0	0	2	0	0
gene:AT5G06660	5	2046785	2047961	+	1177	279	349	391	349	542	538	428	432
gene:AT5G06670	5	2048093	2055615	-	7523	181	210	301	307	163	171	179	232
gene:AT5G06680	5	2056528	2059859	+	3332	300	360	380	329	251	323	291	325
gene:AT5G06690	5	2060435	2062081	-	1647	1183	1426	1205	1663	497	519	1251	1495
gene:AT5G06700	5	2063414	2066553	+	3140	1699	1947	1689	2167	1678	1459	2009	2167
gene:AT5G06710	5	2067941	2070566	-	2626	115	135	124	139	95	77	134	108
gene:AT5G06720	5	2077382	2079005	-	1624	23	13	31	25	232	192	9	26
gene:AT5G06730	5	2079925	2081685	-	1761	7	17	29	24	508	318	24	11
gene:AT5G06740	5	2083964	2086218	+	2255	23	48	30	24	74	52	40	62
gene:AT5G06750	5	2086266	2088997	-	2732	193	233	218	200	657	504	217	205
gene:AT5G06755	5	2088847	2089287	-	441	6	0	2	0	7	0	0	0
gene:AT5G06760	5	2089445	2090430	-	986	6	12	28	19	39	30	11	6
gene:AT5G06770	5	2090692	2093001	-	2310	151	190	199	193	175	149	132	199
gene:AT5G06780	5	2093883	2097239	-	3357	383	473	394	453	610	574	457	514
gene:AT5G06790	5	2097669	2099055	-	1387	75	96	144	106	63	68	72	100
gene:AT5G06800	5	2103115	2106004	+	2890	101	96	117	103	39	44	79	86
gene:AT5G06810	5	2108493	2110259	+	1767	90	102	96	103	128	137	101	140
gene:AT5G06811	5	2110496	2112256	+	1761	64	90	126	88	100	118	72	116
gene:AT5G06820	5	2112716	2116754	+	4039	6	26	10	6	19	5	12	10
gene:AT5G06830	5	2116509	2119640	-	3132	341	402	478	470	686	559	346	408
gene:AT5G06839	5	2120472	2126457	+	5986	76	154	136	86	76	70	95	116
gene:AT5G06850	5	2126944	2130509	-	3566	435	447	447	364	434	319	406	555
gene:AT5G06860	5	2132350	2133587	+	1238	1899	2225	1597	2061	11804	8645	2375	1911
gene:AT5G06870	5	2133918	2135168	+	1251	1838	2446	875	1650	5102	4491	3030	2096
gene:AT5G06890	5	2135743	2135943	+	201	5	12	4	13	0	3	1	0
gene:AT5G06900	5	2136002	2137941	-	1940	19	43	16	18	76	96	5	8
gene:AT5G06905	5	2138286	2140078	-	1793	8	12	0	0	31	46	0	0
gene:AT5G06910	5	2140400	2142679	+	2280	195	298	291	315	410	351	176	274
gene:AT5G06920	5	2142858	2143919	+	1062	0	0	0	0	0	0	0	0
gene:AT5G06930	5	2144525	2148350	+	3826	124	145	125	132	61	55	102	206
gene:AT5G06940	5	2147888	2150771	-	2884	71	75	47	67	50	88	56	76
gene:AT5G06950	5	2150840	2154586	+	3747	221	276	261	307	294	268	194	282
gene:AT5G06960	5	2154746	2157719	+	2974	298	300	249	294	401	274	242	217
gene:AT5G06970	5	2157970	2166511	-	8542	494	592	680	668	958	810	513	654
gene:AT5G06980	5	2167120	2169437	+	2318	81	96	20	48	25	5	79	100
gene:AT5G06990	5	2169425	2170606	+	1182	12	25	8	6	14	2	24	22
gene:AT5G07000	5	2171367	2173015	-	1649	42	42	42	48	32	88	77	83
gene:AT5G07010	5	2174668	2176446	-	1779	82	50	52	57	250	176	81	152
gene:AT5G07020	5	2180501	2182538	-	2038	2087	2541	2512	2875	1389	1738	2229	2475
gene:AT5G07030	5	2183328	2185972	-	2645	964	1126	1694	1342	1717	1560	870	1113
gene:AT5G07040	5	2190247	2191266	+	1020	15	6	6	2	20	19	20	16
gene:AT5G07050	5	2191385	2193416	-	2032	0	0	2	0	1	4	0	0
gene:AT5G07060	5	2193966	2195963	-	1998	18	12	5	16	32	9	14	13
gene:AT5G07070	5	2196428	2198539	-	2112	66	107	89	128	103	110	100	122
gene:AT5G07080	5	2200174	2202158	+	1985	140	173	178	145	70	67	184	143
gene:AT5G07090	5	2202364	2204150	+	1787	4483	5173	5776	5375	5273	5441	4780	5298
gene:AT5G07100	5	2204206	2205965	+	1760	293	336	178	289	776	800	303	298
gene:AT5G07110	5	2206000	2206928	+	929	90	121	81	77	118	107	73	112
gene:AT5G07120	5	2206894	2209556	-	2663	414	481	458	549	508	430	382	497
gene:AT5G07130	5	2209717	2212665	+	2949	98	101	145	108	75	118	69	142
gene:AT5G07140	5	2212826	2215545	+	2720	92	106	83	105	110	96	72	110
gene:AT5G07150	5	2215627	2218171	+	2545	150	139	162	190	156	147	118	191
gene:AT5G07160	5	2219971	2220709	-	739	0	0	0	0	0	0	0	0
gene:AT5G07165	5	2221795	2222603	+	809	0	3	1	2	1	2	0	0
gene:AT5G07170	5	2222763	2225469	+	2707	0	0	0	0	0	0	0	0
gene:AT5G07175	5	2225141	2226300	-	1160	4	1	4	2	0	2	0	6
gene:AT5G07180	5	2227439	2233587	-	6149	154	153	219	212	192	153	129	130
gene:AT5G07190	5	2237474	2238720	+	1247	11	14	24	20	4	6	13	20
gene:AT5G07200	5	2243553	2245339	-	1787	0	0	2	3	33	28	0	0
gene:AT5G07210	5	2252237	2256018	+	3782	0	0	0	0	0	1	0	1
gene:AT5G07220	5	2265233	2267012	-	1780	894	1126	942	1087	1173	1006	1033	1579
gene:AT5G07225	5	2268621	2270227	-	1607	0	4	0	0	0	0	0	0
gene:AT5G07230	5	2270948	2271610	+	663	0	0	0	0	0	0	0	0
gene:AT5G07240	5	2271890	2274288	+	2399	374	442	468	488	453	472	398	752
gene:AT5G07250	5	2274260	2276039	-	1780	209	256	238	253	198	166	222	239
gene:AT5G07260	5	2277813	2280281	+	2469	0	0	0	0	0	0	2	2
gene:AT5G07270	5	2280560	2283667	+	3108	403	448	402	446	476	503	378	388
gene:AT5G07280	5	2284830	2288855	+	4026	107	82	56	76	44	26	115	106
gene:AT5G07290	5	2293114	2298976	+	5863	815	993	1000	942	947	725	846	771
gene:AT5G07300	5	2299725	2303268	+	3544	719	785	716	730	742	753	698	832
gene:AT5G07310	5	2305551	2306837	+	1287	0	0	0	0	9	6	2	4
gene:AT5G07320	5	2309863	2312346	+	2484	212	273	348	306	290	384	279	345
gene:AT5G07330	5	2315947	2316874	+	928	14	8	27	16	14	4	16	12
gene:AT5G07340	5	2317126	2319843	+	2718	684	833	980	972	2255	1792	757	911
gene:AT5G07350	5	2319994	2325535	-	5542	1920	2391	2416	2333	3730	3643	2070	2587
gene:AT5G07360	5	2326687	2330462	-	3776	356	411	399	440	616	560	345	513
gene:AT5G07370	5	2330338	2332338	+	2001	846	935	877	970	972	985	960	1179
gene:AT5G07380	5	2332436	2336063	+	3628	27	22	22	20	30	14	7	4
gene:AT5G07390	5	2335895	2339913	-	4019	22	31	63	38	20	43	20	23
gene:AT5G07400	5	2340623	2345545	+	4923	37	42	73	41	114	106	39	70
gene:AT5G07410	5	2345758	2347565	+	1808	0	0	4	0	0	0	0	0
gene:AT5G07420	5	2349452	2351613	+	2162	0	0	0	0	0	0	0	0
gene:AT5G07430	5	2352436	2354338	+	1903	0	0	0	2	2	0	0	1
gene:AT5G07440	5	2355759	2358241	+	2483	4114	4495	2381	3111	13729	10189	6709	6288
gene:AT5G07450	5	2358291	2359311	-	1021	16	6	6	4	0	2	8	18
gene:AT5G07460	5	2360630	2362228	-	1599	210	206	360	377	266	344	167	285
gene:AT5G07470	5	2362524	2364479	-	1956	936	987	829	882	1818	1920	871	969
gene:AT5G07475	5	2364706	2365605	-	900	61	61	104	79	64	41	47	86
gene:AT5G07480	5	2367167	2369696	+	2530	0	0	0	0	0	0	0	0
gene:AT5G07490	5	2370133	2371326	+	1194	0	0	0	0	0	0	0	0
gene:AT5G07500	5	2372619	2373655	+	1037	4	2	2	2	4	2	6	8
gene:AT5G07510	5	2377703	2378829	-	1127	0	0	0	0	0	0	0	0
gene:AT5G07520	5	2379898	2381317	-	1420	0	0	0	0	0	0	0	0
gene:AT5G07530	5	2382381	2384525	-	2145	0	0	6	0	0	0	0	0
gene:AT5G07540	5	2385900	2387249	-	1350	0	0	0	0	0	0	0	0
gene:AT5G07545	5	2386090	2386128	+	39	0	0	0	0	0	0	0	0
gene:AT5G07550	5	2388225	2389249	-	1025	0	0	2	2	4	0	0	0
gene:AT5G07560	5	2390207	2391439	-	1233	9	0	2	2	2	2	8	0
gene:AT5G07570	5	2391581	2396329	+	4749	16	16	20	21	0	2	7	20
gene:AT5G07571	5	2396432	2397423	-	992	0	0	0	1	0	0	0	0
gene:AT5G07572	5	2396708	2397548	+	841	0	0	0	0	0	0	0	0
gene:AT5G07580	5	2399726	2400349	+	624	544	659	623	676	315	338	421	657
gene:AT5G07590	5	2400313	2403896	-	3584	209	245	211	245	245	238	147	275
gene:AT5G07600	5	2404539	2405557	-	1019	0	2	0	0	0	0	0	0
gene:AT5G07610	5	2406068	2407330	+	1263	66	108	78	81	168	183	75	113
gene:AT5G07620	5	2407401	2409259	-	1859	48	78	43	73	65	58	64	79
gene:AT5G07630	5	2410703	2414750	+	4048	240	293	350	335	356	250	272	341
gene:AT5G07640	5	2414823	2416299	+	1477	8	14	16	8	2	14	21	16
gene:AT5G07650	5	2416200	2422073	-	5874	11	14	22	29	11	10	11	20
gene:AT5G07660	5	2422783	2430136	+	7354	27	29	76	49	79	91	26	40
gene:AT5G07670	5	2430146	2432231	+	2086	327	414	460	468	295	320	323	396
gene:AT5G07680	5	2435795	2437661	+	1867	88	161	151	100	42	38	80	110
gene:AT5G07690	5	2446669	2448584	+	1916	193	174	441	360	143	218	117	91
gene:AT5G07700	5	2450027	2451807	+	1781	41	71	84	83	12	12	34	18
gene:AT5G07710	5	2453025	2455546	+	2522	74	86	95	80	137	164	64	97
gene:AT5G07720	5	2455593	2457316	+	1724	34	40	36	34	37	36	16	26
gene:AT5G07730	5	2457347	2458502	-	1156	88	97	72	119	122	121	76	74
gene:AT5G07740	5	2458568	2467339	-	8772	1007	1324	1824	1638	2314	2090	1519	1722
gene:AT5G07760	5	2468040	2473843	+	5804	5	4	2	7	7	0	3	19
gene:AT5G07770	5	2474059	2479466	+	5408	140	177	214	151	78	57	144	208
gene:AT5G07780	5	2479514	2482850	+	3337	2	15	6	6	1	4	4	13
gene:AT5G07790	5	2483123	2486531	+	3409	159	187	206	210	227	213	147	151
gene:AT5G07800	5	2486540	2489408	-	2869	45	55	85	66	94	70	40	74
gene:AT5G07810	5	2491200	2498542	-	7343	63	91	118	95	91	110	81	83
gene:AT5G07820	5	2498550	2501253	-	2704	169	230	205	237	369	370	175	208
gene:AT5G07830	5	2503125	2506688	+	3564	254	357	331	287	765	815	278	309
gene:AT5G07840	5	2506656	2508373	-	1718	228	252	240	215	163	186	239	165
gene:AT5G07850	5	2508883	2510503	+	1621	0	0	0	0	1	0	0	0
gene:AT5G07860	5	2511357	2513176	+	1820	450	513	521	630	214	232	458	569
gene:AT5G07870	5	2513792	2515731	+	1940	338	421	413	456	249	302	355	422
gene:AT5G07880	5	2515219	2517066	-	1848	2	6	8	1	7	1	0	4
gene:AT5G07890	5	2517306	2520041	-	2736	235	290	346	223	239	279	264	233
gene:AT5G07900	5	2520164	2521546	+	1383	179	235	304	278	170	218	194	213
gene:AT5G07910	5	2521534	2524390	-	2857	197	205	200	219	358	330	216	247
gene:AT5G07920	5	2524687	2529421	-	4735	393	499	426	438	371	390	369	390
gene:AT5G07930	5	2530834	2532742	+	1909	0	2	4	0	5	1	0	2
gene:AT5G07940	5	2533581	2540421	+	6841	809	931	1040	1006	1315	1096	849	1005
gene:AT5G07950	5	2540284	2542136	-	1853	120	183	124	169	165	158	131	179
gene:AT5G07960	5	2542246	2543646	+	1401	247	256	341	283	401	371	244	336
gene:AT5G07970	5	2543742	2548829	-	5088	586	858	839	817	1015	861	725	891
gene:AT5G07980	5	2549038	2555724	-	6687	596	712	727	696	744	578	597	699
gene:AT5G07990	5	2560328	2563137	+	2810	106	181	182	227	197	173	94	189
gene:AT5G08000	5	2563366	2565547	+	2182	251	272	380	361	184	242	261	362
gene:AT5G08005	5	2565753	2567385	+	1633	0	0	0	0	0	0	0	0
gene:AT5G08010	5	2569098	2571877	+	2780	242	227	339	294	362	264	201	252
gene:AT5G08020	5	2571957	2575061	+	3105	81	156	178	105	151	193	76	106
gene:AT5G08030	5	2575025	2576819	-	1795	9	9	9	4	56	67	24	4
gene:AT5G08040	5	2577006	2578310	-	1305	468	457	641	632	567	585	419	426
gene:AT5G08050	5	2578211	2579205	+	995	1028	1103	1021	1242	763	947	1136	1179
gene:AT5G08055	5	2579401	2579802	+	402	0	1	0	0	0	0	0	0
gene:AT5G08060	5	2580422	2582817	+	2396	1063	1217	1364	1304	1960	2028	1234	1233
gene:AT5G08070	5	2584358	2586035	+	1678	54	80	84	84	18	10	41	92
gene:AT5G08080	5	2588160	2591406	+	3247	401	529	450	492	537	476	422	544
gene:AT5G08090	5	2591711	2592899	+	1189	0	0	2	0	0	2	0	0
gene:AT5G08100	5	2592976	2594701	-	1726	400	458	392	503	507	496	467	497
gene:AT5G08110	5	2594716	2600192	-	5477	97	152	189	187	132	93	137	169
gene:AT5G08120	5	2600443	2602935	-	2493	303	402	428	446	443	401	398	382
gene:AT5G08130	5	2606002	2610250	-	4249	841	1055	1380	1302	1354	1332	867	1163
gene:AT5G08139	5	2616134	2617951	+	1818	221	320	235	277	334	342	305	326
gene:AT5G08141	5	2619008	2619669	+	662	0	0	2	0	0	0	0	2
gene:AT5G08150	5	2621974	2622900	-	927	122	151	16	57	3	2	83	124
gene:AT5G08160	5	2625559	2628205	-	2647	453	560	618	560	1096	975	560	764
gene:AT5G08170	5	2628300	2631295	-	2996	230	296	335	341	291	221	196	266
gene:AT5G08180	5	2631516	2633890	-	2375	785	896	939	988	912	941	731	760
gene:AT5G08190	5	2635832	2637433	+	1602	227	269	288	263	313	259	222	270
gene:AT5G08200	5	2637988	2640936	+	2949	261	262	384	373	413	464	244	370
gene:AT5G08230	5	2641394	2650125	-	8732	480	588	628	681	513	416	527	637
gene:AT5G08240	5	2650837	2652535	-	1699	230	280	188	217	409	324	208	234
gene:AT5G08250	5	2653554	2655870	-	2317	16	25	16	7	18	30	20	28
gene:AT5G08260	5	2657054	2661437	+	4384	692	695	1067	1008	3286	3086	737	803
gene:AT5G08270	5	2661642	2663627	+	1986	103	65	118	77	86	79	61	65
gene:AT5G08280	5	2663499	2665826	-	2328	2995	3388	4535	4950	2802	3297	2873	3326
gene:AT5G08290	5	2665899	2667261	+	1363	1014	1142	1187	1198	1443	1477	1193	1227
gene:AT5G08300	5	2667361	2669923	+	2563	813	1016	948	1010	2012	1756	902	1112
gene:AT5G08305	5	2669944	2671782	-	1839	40	42	32	52	46	38	40	38
gene:AT5G08310	5	2671987	2675396	-	3410	54	71	59	79	62	89	59	81
gene:AT5G08315	5	2676021	2676713	-	693	0	0	0	0	0	1	0	0
gene:AT5G08320	5	2677037	2678819	+	1783	76	119	88	79	102	107	109	123
gene:AT5G08330	5	2680401	2681993	+	1593	634	705	586	741	184	150	667	827
gene:AT5G08335	5	2681996	2683780	+	1785	134	145	92	172	136	143	94	146
gene:AT5G08340	5	2683782	2687416	+	3635	92	83	79	87	61	105	85	145
gene:AT5G08350	5	2685712	2687476	-	1765	0	0	0	0	0	0	0	0
gene:AT5G08360	5	2689540	2690974	+	1435	24	20	17	23	19	41	10	19
gene:AT5G08370	5	2690879	2693585	-	2707	297	392	329	400	495	459	312	282
gene:AT5G08380	5	2694669	2697781	-	3113	480	521	494	635	3668	3414	530	532
gene:AT5G08391	5	2699158	2699784	+	627	2	2	7	4	2	6	10	8
gene:AT5G08390	5	2700959	2707273	+	6315	351	492	456	458	574	390	358	528
gene:AT5G08400	5	2706458	2708946	-	2489	134	165	226	240	174	257	143	145
gene:AT5G08410	5	2709787	2710598	-	812	1765	2014	1808	1986	1225	1393	1890	1897
gene:AT5G08415	5	2710781	2713255	-	2475	415	479	495	478	437	533	388	359
gene:AT5G08420	5	2713347	2716328	+	2982	858	1104	1011	1193	1042	1079	836	850
gene:AT5G08430	5	2716313	2720442	+	4130	337	423	478	464	425	401	302	360
gene:AT5G08440	5	2720626	2727167	+	6542	250	283	294	315	294	289	208	265
gene:AT5G08450	5	2727613	2732925	-	5313	1194	1390	1522	1500	2005	2119	1164	1413
gene:AT5G08460	5	2733220	2735455	+	2236	0	1	0	0	0	4	2	0
gene:AT5G08470	5	2735911	2743065	+	7155	584	761	754	683	742	679	551	590
gene:AT5G08480	5	2743319	2745111	+	1793	0	0	0	0	0	0	0	0
gene:AT5G08490	5	2743330	2748019	-	4690	18	45	33	54	32	20	58	33
gene:AT5G08500	5	2748133	2751888	+	3756	403	496	511	586	469	456	391	511
gene:AT5G08505	5	2752025	2752356	-	332	0	0	0	0	0	0	0	0
gene:AT5G08510	5	2752992	2755749	+	2758	91	96	137	104	140	172	126	142
gene:AT5G08520	5	2755144	2758540	-	3397	1050	1229	934	1203	425	440	1115	915
gene:AT5G08530	5	2759317	2762019	-	2703	3127	3753	3636	3860	4335	4266	3460	3867
gene:AT5G08535	5	2762029	2763453	+	1425	113	143	119	174	157	124	126	150
gene:AT5G08540	5	2763823	2765734	+	1912	812	1027	1142	1212	985	1034	991	1067
gene:AT5G08550	5	2765642	2770282	-	4641	445	467	479	429	520	443	503	470
gene:AT5G08560	5	2770782	2774714	-	3933	1025	1137	1103	1233	1218	1043	954	955
gene:AT5G08565	5	2775897	2777474	+	1578	29	37	52	48	80	99	35	54
gene:AT5G08570	5	2778000	2780581	+	2582	1163	1425	1505	1471	2904	2878	1199	1312
gene:AT5G08580	5	2780450	2783173	-	2724	271	377	413	361	379	308	273	328
gene:AT5G08590	5	2783168	2786113	+	2946	769	993	1137	1198	1014	1019	863	1002
gene:AT5G08600	5	2786177	2790241	+	4065	138	168	171	153	53	68	145	134
gene:AT5G08610	5	2790243	2794219	+	3977	1930	2290	2603	2350	1092	1102	1760	1990
gene:AT5G08620	5	2794388	2797760	+	3373	509	527	560	518	542	419	504	530
gene:AT5G08630	5	2798010	2803205	-	5196	311	370	368	386	598	546	389	482
gene:AT5G08640	5	2803833	2805606	+	1774	614	907	1008	907	789	786	452	780
gene:AT5G08650	5	2806302	2813602	-	7301	1979	2443	2403	2650	1290	1453	2023	2294
gene:AT5G08660	5	2813870	2818139	+	4270	457	561	413	546	704	680	496	738
gene:AT5G08670	5	2818091	2821251	-	3161	4523	5436	5770	5107	7728	7239	5443	5606
gene:AT5G08680	5	2821739	2825039	+	3301	2305	2783	2803	2488	4810	4517	2271	2552
gene:AT5G08690	5	2825661	2828806	+	3146	4127	4954	5315	4876	7762	7686	4766	5093
gene:AT5G08695	5	2829193	2834695	+	5503	0	0	0	2	0	0	0	0
gene:AT5G08710	5	2834649	2838214	-	3566	160	230	203	153	279	238	146	147
gene:AT5G08720	5	2841408	2845530	-	4123	596	610	563	768	330	330	508	599
gene:AT5G08730	5	2845694	2847415	-	1722	4	2	2	0	0	0	4	6
gene:AT5G08740	5	2848352	2851534	-	3183	501	718	613	764	783	735	528	576
gene:AT5G08750	5	2851814	2854566	+	2753	213	260	276	357	478	503	233	269
gene:AT5G08760	5	2854857	2855617	+	761	68	94	122	138	476	516	56	102
gene:AT5G08770	5	2855638	2856567	-	930	154	154	172	159	111	103	187	175
gene:AT5G08780	5	2856740	2859006	+	2267	193	160	223	174	118	85	160	193
gene:AT5G08790	5	2858849	2860558	-	1710	1901	2222	1286	2065	3744	2965	1216	989
gene:AT5G09210	5	2862383	2865359	-	2977	0	0	0	2	0	0	0	0
gene:AT5G09220	5	2866222	2869156	+	2935	1367	1549	2454	2239	89	75	1152	1234
gene:AT5G09225	5	2869266	2871322	-	2057	197	205	240	195	234	252	209	195
gene:AT5G09230	5	2871365	2873789	+	2425	160	173	162	188	188	224	159	181
gene:AT5G09240	5	2873660	2874989	-	1330	73	58	80	83	53	70	47	76
gene:AT5G09250	5	2875136	2876609	-	1474	104	156	212	163	182	200	169	169
gene:AT5G09260	5	2876698	2878753	+	2056	105	147	165	142	164	176	105	144
gene:AT5G09270	5	2878826	2880881	+	2056	103	139	159	124	144	167	151	156
gene:AT5G09280	5	2880423	2881597	-	1175	2	0	0	0	0	0	0	0
gene:AT5G09290	5	2882302	2884229	+	1928	8	12	8	17	73	60	13	15
gene:AT5G09300	5	2884179	2886880	-	2702	108	116	148	135	70	91	53	78
gene:AT5G09310	5	2886897	2888553	-	1657	180	191	186	183	207	245	227	183
gene:AT5G09315	5	2888659	2889953	-	1295	91	121	110	152	91	70	166	152
gene:AT5G09320	5	2890102	2892094	-	1993	0	0	4	2	0	0	0	0
gene:AT5G09330	5	2892338	2895480	-	3143	1331	1423	1446	1420	1894	1622	1280	1464
gene:AT5G09340	5	2896675	2896914	-	240	0	0	0	0	0	0	0	0
gene:AT5G09350	5	2899001	2906160	-	7160	162	248	218	197	235	182	165	211
gene:AT5G09360	5	2906426	2908658	-	2233	0	0	0	0	0	0	0	0
gene:AT5G09370	5	2909239	2910554	-	1316	0	0	0	0	0	0	0	0
gene:AT5G09380	5	2911177	2913324	-	2148	119	113	122	109	100	111	67	126
gene:AT5G09390	5	2913482	2915979	+	2498	372	415	407	439	425	360	340	443
gene:AT5G09400	5	2916151	2920823	+	4673	585	713	625	733	1086	986	756	786
gene:AT5G09410	5	2920827	2927480	+	6654	816	885	1076	1091	1272	1087	807	974
gene:AT5G09420	5	2928173	2932021	+	3849	84	113	137	131	148	176	99	136
gene:AT5G09430	5	2931963	2933423	+	1461	6	0	4	12	0	4	4	2
gene:AT5G09440	5	2938193	2939715	+	1523	602	784	448	608	1411	1335	1408	1925
gene:AT5G09445	5	2940676	2941597	+	922	61	59	86	87	86	74	88	76
gene:AT5G09450	5	2941798	2943668	+	1871	170	231	295	333	547	511	260	309
gene:AT5G09460	5	2943738	2946839	-	3102	847	1122	1900	1874	1837	1822	1096	1471
gene:AT5G09470	5	2949132	2950695	-	1564	0	8	6	2	308	264	3	0
gene:AT5G09480	5	2950862	2951701	-	840	199	239	304	394	219	196	187	354
gene:AT5G09490	5	2952216	2953245	-	1030	0	11	9	3	11	1	7	10
gene:AT5G09500	5	2953884	2954918	-	1035	30	15	15	7	12	14	21	17
gene:AT5G09510	5	2955008	2956683	-	1676	970	1291	1654	1559	1647	1801	1493	1510
gene:AT5G09520	5	2958157	2958971	-	815	44	93	112	105	40	63	59	95
gene:AT5G09530	5	2959734	2961382	-	1649	716	1040	1125	1255	444	480	884	1035
gene:AT5G09540	5	2962057	2963441	-	1385	44	34	34	38	48	74	66	47
gene:AT5G09550	5	2963648	2966811	+	3164	0	0	0	0	0	0	0	0
gene:AT5G09560	5	2967170	2969491	+	2322	0	0	0	0	0	0	0	0
gene:AT5G09570	5	2970498	2972222	+	1725	20	24	11	0	94	56	19	67
gene:AT5G09580	5	2972639	2974776	+	2138	62	47	49	48	67	68	50	37
gene:AT5G09590	5	2975436	2978750	+	3315	1082	1334	1437	1404	2205	2110	1062	967
gene:AT5G09600	5	2978825	2981096	+	2272	963	1049	999	1045	1888	1736	902	1051
gene:AT5G09610	5	2980865	2982819	+	1955	0	0	0	2	0	2	0	4
gene:AT5G09620	5	2983448	2985760	-	2313	1592	1913	1974	2390	2528	2537	1823	1655
gene:AT5G09630	5	2985766	2987699	-	1934	96	103	91	108	120	110	94	90
gene:AT5G09640	5	2988314	2991156	+	2843	0	0	4	0	2	4	0	0
gene:AT5G09650	5	2991149	2993213	-	2065	2209	2622	2932	3283	3452	3856	2231	2786
gene:AT5G09660	5	2993411	2995784	-	2374	13490	15713	11805	15181	6089	7173	13068	15580
gene:AT5G09670	5	2995912	2998932	-	3021	648	741	656	645	712	770	729	1079
gene:AT5G09680	5	2999195	3000658	-	1464	258	309	206	264	357	357	275	318
gene:AT5G09690	5	3000612	3003539	-	2928	77	119	104	96	102	99	75	108
gene:AT5G09700	5	3003666	3005587	-	1922	2	4	6	0	2	2	0	6
gene:AT5G09711	5	3011010	3011147	-	138	1	0	0	0	0	0	0	0
gene:AT5G09720	5	3011614	3014552	-	2939	0	20	12	3	16	8	15	19
gene:AT5G09730	5	3014894	3018342	-	3449	19	19	55	24	26	10	20	28
gene:AT5G09740	5	3021932	3024763	-	2832	217	285	221	310	263	332	204	271
gene:AT5G09750	5	3026109	3027114	-	1006	0	0	4	0	0	2	0	0
gene:AT5G09760	5	3032019	3034578	+	2560	348	348	478	444	354	362	332	440
gene:AT5G09770	5	3035030	3036596	-	1567	252	324	284	360	392	431	306	319
