# Program:featureCounts v2.0.3; Command:"featureCounts" "-p" "-a" "DataBase/Arabidopsis_thaliana.TAIR10.54.gff3" "-t" "lnc_RNA" "-g" "ID" "-o" "AtAgo1_RNA-seq_featureCounts_lnc_RNA.txt" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_3_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_4_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_1_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_2_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_1_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_2_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_1_9_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_4_1_39bp._sorted_rmblack.bam" 
Geneid	Chr	Start	End	Strand	Length	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_3_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_4_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_1_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_2_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_1_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_2_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_1_9_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_4_1_39bp._sorted_rmblack.bam
transcript:AT5G01565.1	5	2839058	2839261	-	204	0	0	0	0	0	0	0	0
transcript:AT5G01575.1	5	2839058	2839331	+	274	0	0	0	0	0	0	0	0
transcript:AT5G01585.1	5	2841112	2841391	+	280	0	0	0	0	1	0	0	0
transcript:AT5G01605.1	5	2862006	2862210	-	205	0	0	0	0	0	0	0	0
transcript:AT5G01615.1	5	2871406	2871630	-	225	7	3	6	5	7	5	12	5
transcript:AT5G09443.1	5	2940443	2941493	-	1051	70	62	100	91	100	89	94	82
transcript:AT5G01635.1	5	3095272	3095633	-	362	0	0	0	0	0	0	0	0
transcript:AT5G01645.1	5	3126018	3126374	+	357	70	139	120	90	89	86	74	106
transcript:AT5G01655.1	5	3164476	3164873	+	398	0	0	0	0	0	0	0	0
transcript:AT5G01665.1	5	3169299	3169629	+	331	0	0	0	0	0	0	1	0
transcript:AT5G01675.1	5	3173371	3173996	+	626	0	0	0	0	0	0	0	0
transcript:AT5G01675.2	5	3173372	3173997	+	626	0	0	0	0	0	0	0	0
transcript:AT5G01675.6	5	3173372	3179600	+	6229	0	0	0	0	0	0	0	0
transcript:AT5G01675.3	5	3173372	3179600	+	6229	0	0	0	0	0	0	0	0
transcript:AT5G01675.4	5	3173720	3179600	+	5881	0	0	0	0	0	0	0	0
transcript:AT5G01675.5	5	3173720	3179600	+	5881	0	0	0	0	0	0	0	0
transcript:AT5G01685.1	5	3225306	3225724	-	419	0	0	0	0	0	0	0	0
transcript:AT5G01695.1	5	3227174	3227631	+	458	2	1	2	2	0	0	0	1
transcript:AT5G01705.1	5	3247096	3247657	-	562	0	0	0	0	0	0	0	0
transcript:AT5G01725.1	5	3247096	3247657	+	562	0	0	0	0	0	0	0	0
transcript:AT5G01765.1	5	3332631	3334971	+	2341	1947	2553	2638	2400	2953	2813	2350	2387
transcript:AT5G01775.1	5	3343190	3343998	+	809	31	23	12	26	20	32	16	16
transcript:AT5G01795.1	5	3350320	3350631	-	312	0	0	0	0	0	0	0	0
transcript:AT5G01805.1	5	3369263	3369466	+	204	0	0	0	0	0	0	0	0
transcript:AT5G01815.1	5	3377666	3378106	-	441	253	300	242	428	361	293	274	127
transcript:AT5G01825.1	5	3384245	3384543	-	299	0	0	0	0	0	0	0	0
transcript:AT5G01835.1	5	3424931	3425529	+	599	402	493	557	527	992	1022	465	712
transcript:AT5G10965.2	5	3467492	3470424	-	2933	0	0	0	0	0	0	0	0
transcript:AT5G10965.1	5	3467492	3470424	-	2933	0	0	0	0	0	0	0	0
transcript:AT5G10965.5	5	3467919	3472089	-	4171	0	0	0	0	0	0	0	0
transcript:AT5G10965.4	5	3467919	3472089	-	4171	0	0	0	0	0	0	0	0
transcript:AT5G10965.3	5	3467919	3472089	-	4171	0	0	0	0	0	0	0	0
transcript:AT5G01855.1	5	3564583	3564925	-	343	0	0	1	1	0	0	1	0
transcript:AT5G01865.1	5	3574666	3574970	-	305	1	0	0	0	4	1	0	0
transcript:AT5G01875.1	5	3641586	3641908	-	323	0	0	0	0	0	0	0	0
transcript:AT5G01885.1	5	3786071	3786453	+	383	0	0	0	0	0	0	0	0
transcript:AT5G01925.1	5	3889361	3889583	-	223	0	0	0	0	0	0	0	1
transcript:AT5G01935.1	5	4008968	4010413	-	1446	8	14	19	18	28	30	13	19
transcript:AT5G01945.1	5	4011615	4011841	+	227	13	17	14	14	29	31	11	11
transcript:AT5G01955.1	5	4171915	4172122	+	208	0	0	0	0	0	0	0	0
transcript:AT5G01965.1	5	4190250	4190488	-	239	0	0	0	0	0	0	0	0
transcript:AT5G01975.1	5	4200093	4200305	+	213	1	0	0	0	0	0	0	0
transcript:AT5G01985.1	5	4201625	4201856	-	232	0	0	0	1	0	0	0	0
transcript:AT5G01995.1	5	4202200	4202509	-	310	2	2	1	1	0	0	0	0
transcript:AT5G02015.1	5	4202662	4202928	+	267	2	0	0	0	0	0	0	0
transcript:AT5G02045.1	5	4218551	4218856	-	306	0	0	0	0	0	0	0	0
transcript:AT5G02055.1	5	4221882	4222321	-	440	2	4	5	2	0	0	4	2
transcript:AT5G02075.1	5	4241003	4241471	-	469	1	0	3	1	0	0	0	0
transcript:AT5G02085.1	5	4265635	4265909	-	275	0	3	0	0	0	0	0	0
transcript:AT5G02095.1	5	4341236	4341690	-	455	1940	2207	2452	2703	1288	1892	1895	2112
transcript:AT5G02105.1	5	4470453	4470828	+	376	27	37	71	56	61	40	46	44
transcript:AT5G02125.1	5	4495324	4495851	+	528	0	2	0	0	0	0	0	2
transcript:AT5G02145.1	5	4540486	4540695	-	210	0	0	0	0	0	0	0	0
transcript:AT5G02155.1	5	4556624	4556997	-	374	285	277	103	161	51	32	417	357
transcript:AT5G02175.1	5	4589862	4590299	+	438	0	0	0	0	0	0	0	0
transcript:AT5G02185.1	5	4590781	4591189	+	409	0	0	0	0	0	0	0	0
transcript:AT5G02195.1	5	4595271	4595920	-	650	46	47	58	46	56	48	51	56
transcript:AT5G02205.1	5	4611750	4612095	-	346	0	0	0	0	2	0	0	0
transcript:AT5G02215.1	5	4623058	4623308	+	251	0	0	0	2	0	0	0	0
transcript:AT5G02225.1	5	4656156	4656362	+	207	19	21	16	30	10	16	15	24
transcript:AT5G02265.1	5	4723017	4723253	+	237	0	0	0	0	0	0	0	0
transcript:AT5G02275.1	5	4723632	4723983	-	352	0	0	0	0	0	0	0	0
transcript:AT5G15022.1	5	4866237	4866939	+	703	21	15	33	29	23	28	18	23
transcript:AT5G02335.1	5	4917187	4917590	-	404	0	0	0	0	0	0	0	0
transcript:AT5G02345.1	5	4944177	4944415	+	239	0	0	0	0	0	0	0	0
transcript:AT5G02355.1	5	4971886	4972090	-	205	0	0	0	0	0	0	0	0
transcript:AT5G02365.1	5	4971955	4972298	+	344	0	0	0	0	0	0	0	0
transcript:AT5G02375.1	5	4972814	4973058	-	245	0	0	0	2	0	0	0	0
transcript:AT5G02395.1	5	4973106	4973387	+	282	0	0	0	0	0	0	0	0
transcript:AT5G02405.1	5	4990612	4991041	+	430	0	0	0	0	0	0	0	0
transcript:AT5G02415.1	5	5012367	5013135	-	769	23	19	16	18	19	7	4	22
transcript:AT5G02425.1	5	5045301	5045978	+	678	28	29	53	41	38	33	34	39
transcript:AT5G02455.1	5	5153720	5154168	+	449	2	7	4	4	2	0	8	7
transcript:AT5G02465.1	5	5169699	5169907	-	209	0	0	0	0	0	0	0	0
transcript:AT5G15845.1	5	5173081	5178291	+	5211	2	5	0	2	6	2	0	0
transcript:AT5G15845.2	5	5173185	5177889	+	4705	0	0	0	0	0	0	0	0
transcript:AT5G15845.5	5	5173638	5177922	+	4285	0	0	0	0	0	0	0	0
transcript:AT5G15845.4	5	5173638	5177922	+	4285	0	0	0	0	0	0	0	0
transcript:AT5G15845.3	5	5173638	5177922	+	4285	0	0	0	0	0	0	0	0
transcript:AT5G02485.1	5	5216103	5216471	-	369	0	0	0	0	0	0	0	0
transcript:AT5G02495.1	5	5236634	5236879	+	246	0	0	0	0	0	0	0	0
transcript:AT5G02515.1	5	5239271	5240333	-	1063	42	54	65	80	6	10	42	48
transcript:AT5G16235.1	5	5304494	5305828	-	1335	0	0	0	0	0	0	0	0
transcript:AT5G16235.2	5	5304503	5305945	-	1443	5	5	0	2	10	13	1	6
transcript:AT5G02525.1	5	5343699	5344026	+	328	5	6	4	7	7	4	5	5
transcript:AT5G02555.1	5	5411197	5411631	+	435	19	23	18	18	11	12	25	32
transcript:AT5G02595.1	5	5534569	5534966	+	398	33	16	24	22	24	15	25	27
transcript:AT5G02605.1	5	5536027	5536776	-	750	55	65	49	56	76	52	51	61
transcript:AT5G02635.1	5	5573596	5573907	+	312	0	0	0	0	0	0	0	0
transcript:AT5G02645.1	5	5674170	5675015	-	846	6	10	9	0	13	9	5	8
transcript:AT5G02685.1	5	5678872	5679259	-	388	0	0	0	0	0	0	0	0
transcript:AT5G02695.1	5	5720754	5721544	-	791	25	31	16	49	21	35	34	48
transcript:AT5G02705.1	5	5735174	5735599	-	426	1	4	4	2	13	4	4	5
transcript:AT5G02715.1	5	5741947	5742246	-	300	0	0	0	0	2	0	0	0
transcript:AT5G02735.1	5	5755025	5755264	+	240	0	0	0	0	0	0	0	0
transcript:AT5G02745.1	5	5794879	5795196	-	318	5	5	8	6	3	3	1	7
transcript:AT5G02755.1	5	5810592	5810887	-	296	84	154	151	198	144	199	99	144
transcript:AT5G02765.1	5	5834578	5835108	+	531	0	0	0	0	0	0	0	0
transcript:AT5G02775.1	5	5874520	5874923	-	404	0	0	0	0	0	0	0	0
transcript:AT5G02785.1	5	5874623	5874883	+	261	0	0	0	0	0	0	0	0
transcript:AT5G02795.1	5	5892438	5892817	-	380	0	0	0	0	0	0	0	0
transcript:AT5G02805.1	5	5915484	5915769	-	286	0	0	0	0	0	0	0	0
transcript:AT5G02835.1	5	5963607	5964027	+	421	0	0	0	0	0	0	0	0
transcript:AT5G02855.1	5	5964475	5964713	+	239	0	0	0	0	0	0	0	0
transcript:AT5G02865.1	5	5967101	5967987	-	887	0	4	2	6	0	0	0	0
transcript:AT5G02875.1	5	5987489	5987893	-	405	70	89	94	104	88	54	77	75
transcript:AT5G18245.1	5	6028020	6033337	+	5318	0	0	0	0	0	0	0	0
transcript:AT5G18245.2	5	6028119	6029182	+	1064	0	0	0	0	0	0	0	0
transcript:AT5G18245.5	5	6028151	6033342	+	5192	0	0	0	0	0	0	0	0
transcript:AT5G18245.3	5	6028151	6033342	+	5192	0	0	0	0	0	0	0	0
transcript:AT5G18245.4	5	6028151	6033342	+	5192	0	0	0	0	0	0	0	0
transcript:AT5G18245.6	5	6028246	6033302	+	5057	0	0	0	0	0	0	0	0
transcript:AT5G18245.7	5	6028285	6033231	+	4947	0	0	0	0	0	0	0	0
transcript:AT5G18245.8	5	6028830	6033341	+	4512	0	0	0	0	0	0	0	0
transcript:AT5G18255.1	5	6035619	6037641	+	2023	0	0	0	0	0	0	0	0
transcript:AT5G18255.2	5	6035619	6037641	+	2023	0	0	0	0	0	0	0	0
transcript:AT5G18255.3	5	6035704	6037519	+	1816	0	0	0	0	0	0	0	0
transcript:AT5G02885.1	5	6057369	6057577	+	209	0	0	0	2	0	0	1	0
transcript:AT5G02895.1	5	6127882	6129050	-	1169	62	92	66	53	1303	1001	99	104
transcript:AT5G02905.1	5	6177704	6177988	-	285	35	32	28	33	36	24	19	32
transcript:AT5G02925.1	5	6321997	6322254	-	258	0	0	0	0	0	0	0	0
transcript:AT5G02935.1	5	6324293	6324905	-	613	15	19	5	9	5	19	13	36
transcript:AT5G02945.1	5	6391271	6391618	+	348	0	0	0	0	0	0	0	0
transcript:AT5G02955.1	5	6392029	6392693	-	665	0	0	0	0	0	0	0	0
transcript:AT5G02965.1	5	6396119	6396321	-	203	0	0	0	0	0	0	0	0
transcript:AT5G02985.1	5	6399627	6400099	-	473	0	0	0	0	0	0	0	0
transcript:AT5G03005.1	5	6399698	6400136	+	439	0	0	0	0	0	0	0	0
transcript:AT5G03015.1	5	6410737	6411073	+	337	0	0	0	0	0	0	0	0
transcript:AT5G03025.1	5	6444244	6444753	-	510	0	0	0	0	0	0	0	0
transcript:AT5G03035.1	5	6451664	6451867	-	204	0	0	0	0	0	0	0	0
transcript:AT5G03045.1	5	6452592	6452799	-	208	0	0	0	0	0	0	0	0
transcript:AT5G19221.1	5	6463964	6466349	+	2386	156	170	142	225	187	145	124	161
transcript:AT5G19221.2	5	6463969	6466153	+	2185	0	0	0	0	0	0	0	0
transcript:AT5G03055.1	5	6483092	6483442	-	351	0	0	0	0	0	0	0	0
transcript:AT5G03065.1	5	6484849	6485340	-	492	0	0	0	0	0	0	0	0
transcript:AT5G03075.1	5	6517084	6517326	+	243	0	0	0	0	0	0	0	0
transcript:AT5G03085.1	5	6664186	6664456	+	271	1	0	4	10	12	4	1	3
transcript:AT5G03095.1	5	6669108	6669419	-	312	0	0	0	0	0	0	0	0
transcript:AT5G03105.1	5	6669215	6669487	+	273	0	0	0	0	0	0	0	0
transcript:AT5G20225.1	5	6824535	6826112	-	1578	38	60	35	48	23	23	36	31
transcript:AT5G20225.2	5	6825008	6826098	-	1091	0	0	0	0	0	0	0	0
transcript:AT5G03115.1	5	6827903	6828170	-	268	0	0	0	1	0	0	0	0
transcript:AT5G03125.1	5	6920199	6920402	+	204	0	0	0	0	0	0	0	0
transcript:AT5G03135.1	5	6921234	6921613	-	380	0	0	0	0	0	0	0	0
transcript:AT5G03155.1	5	6937702	6937917	+	216	7	12	9	9	8	5	9	12
transcript:AT5G03165.1	5	6938816	6939201	-	386	34	54	75	54	116	123	46	75
transcript:AT5G03175.1	5	6940253	6940772	+	520	5	11	17	19	11	7	5	11
transcript:AT5G03175.2	5	6942154	6942769	+	616	14	9	9	11	12	5	9	4
transcript:AT5G03185.1	5	6985687	6985952	+	266	499	523	496	559	616	630	529	510
transcript:AT5G03195.1	5	7014727	7015030	-	304	248	265	302	299	331	349	257	316
transcript:AT5G03205.1	5	7023444	7023923	-	480	0	0	0	0	0	2	0	0
transcript:AT5G03215.1	5	7045917	7046151	-	235	0	0	0	0	0	0	0	0
transcript:AT5G03235.1	5	7091915	7092125	-	211	79	93	81	109	68	79	87	83
transcript:AT5G03245.1	5	7094154	7094423	+	270	46	60	39	54	53	55	55	30
transcript:AT5G03255.1	5	7104031	7106966	+	2936	40	53	41	37	289	219	20	28
transcript:AT5G03275.1	5	7134754	7135261	+	508	0	0	0	0	0	1	2	0
transcript:AT5G03295.1	5	7163708	7163953	-	246	0	0	0	0	0	0	0	0
transcript:AT5G03325.1	5	7270934	7271458	-	525	0	1	0	0	0	0	0	0
transcript:AT5G03335.1	5	7271223	7271528	+	306	0	0	0	0	0	0	0	0
transcript:AT5G03375.1	5	7308937	7309219	-	283	83	133	102	113	95	139	103	107
transcript:AT5G03385.1	5	7321511	7322183	-	673	0	0	0	0	0	0	0	0
transcript:AT5G03395.1	5	7421048	7421568	+	521	0	0	1	0	0	0	0	0
transcript:AT5G03405.1	5	7462508	7462864	-	357	0	0	0	0	0	0	0	0
transcript:AT5G03465.1	5	7512926	7513129	-	204	0	0	0	0	0	0	0	0
transcript:AT5G03485.1	5	7611995	7612236	+	242	2	8	12	7	5	2	2	13
transcript:AT5G03515.1	5	7612881	7613614	+	734	9	14	15	17	3	5	3	6
transcript:AT5G03525.1	5	7614153	7614403	-	251	6	6	8	8	2	6	7	5
transcript:AT5G03535.1	5	7637175	7637437	-	263	2	0	0	1	0	0	0	0
transcript:AT5G03565.1	5	7685581	7685847	+	267	0	0	0	0	0	0	0	0
transcript:AT5G03575.1	5	7755380	7755953	+	574	0	0	0	0	0	0	0	2
transcript:AT5G03585.1	5	7825800	7826898	+	1099	276	327	359	404	415	426	218	221
transcript:AT5G03595.1	5	7884876	7885151	+	276	0	0	0	0	0	0	0	0
transcript:AT5G03605.1	5	7887690	7888235	+	546	0	2	0	0	0	0	0	0
transcript:AT5G03615.1	5	7891346	7891734	+	389	475	385	38	99	2	5	628	396
transcript:AT5G03625.1	5	7976447	7976940	-	494	0	0	0	0	0	0	0	0
transcript:AT5G03635.1	5	7985806	7986024	+	219	74	79	104	93	75	92	71	65
transcript:AT5G03645.1	5	8007395	8007633	-	239	0	0	0	0	0	0	0	0
transcript:AT5G03685.1	5	8141667	8141975	+	309	1	0	0	0	3	2	0	2
transcript:AT5G03695.1	5	8222336	8222874	-	539	4	3	4	3	2	0	5	4
transcript:AT5G03715.1	5	8244584	8245112	+	529	0	0	0	0	0	0	0	0
transcript:AT5G03735.1	5	8262585	8262788	+	204	0	0	3	0	0	0	0	0
transcript:AT5G03755.1	5	8359836	8360226	+	391	0	0	0	0	0	0	0	0
transcript:AT5G03765.1	5	8409579	8409826	+	248	0	0	0	0	0	0	0	0
transcript:AT5G03785.1	5	8424823	8425022	+	200	0	0	0	0	0	0	0	0
transcript:AT5G03805.1	5	8431888	8432396	-	509	389	495	669	590	465	553	360	447
transcript:AT5G03815.1	5	8440055	8440363	+	309	0	0	0	0	0	0	0	0
transcript:AT5G03825.1	5	8520898	8521247	+	350	8	13	9	13	22	14	11	8
transcript:AT5G03835.1	5	8530939	8531228	-	290	32	31	24	29	17	9	14	25
transcript:AT5G03845.1	5	8580763	8581113	+	351	0	0	0	0	0	0	0	0
transcript:AT5G03875.1	5	8644914	8645262	-	349	1	7	10	0	0	4	0	0
transcript:AT5G03915.1	5	8660760	8661215	-	456	0	0	0	0	0	0	0	0
transcript:AT5G03925.1	5	8666822	8667260	+	439	0	0	0	0	2	0	0	0
transcript:AT5G03935.1	5	8726738	8727075	-	338	0	0	0	0	0	0	0	0
transcript:AT5G03945.1	5	8748171	8748372	+	202	0	0	0	0	0	0	0	0
transcript:AT5G03955.1	5	8776926	8777236	-	311	2	0	4	0	0	0	0	0
transcript:AT5G03975.1	5	8857370	8857668	-	299	2	0	0	0	3	5	4	2
transcript:AT5G03985.1	5	8863042	8864418	-	1377	800	817	792	1099	607	613	705	922
transcript:AT5G04005.1	5	8881711	8882079	-	369	25	29	32	23	20	16	21	14
transcript:AT5G04015.1	5	8884608	8884838	+	231	9	10	15	10	19	12	14	11
transcript:AT5G04025.1	5	8920827	8921097	+	271	0	0	0	0	0	0	0	0
transcript:AT5G04035.1	5	8927097	8927446	+	350	0	0	0	0	0	0	0	0
transcript:AT5G04055.1	5	8959354	8960074	+	721	10	11	8	7	12	6	15	14
transcript:AT5G04065.1	5	8962938	8963803	-	866	3	6	0	1	3	7	3	4
transcript:AT5G04075.1	5	8963297	8963515	+	219	0	0	0	0	0	0	0	0
transcript:AT5G04115.1	5	9001660	9002033	-	374	0	0	0	0	0	0	0	0
transcript:AT5G04125.1	5	9006056	9006302	+	247	0	0	0	0	0	0	0	0
transcript:AT5G04135.1	5	9016270	9016516	+	247	0	0	0	0	0	0	0	0
transcript:AT5G04165.1	5	9042950	9043901	+	952	0	1	0	0	2	0	4	0
transcript:AT5G04185.1	5	9054335	9054590	+	256	55	66	67	89	156	158	70	70
transcript:AT5G04195.1	5	9121015	9121313	-	299	0	0	0	0	0	0	0	0
transcript:AT5G26146.1	5	9135913	9138264	+	2352	0	0	0	0	0	0	0	0
transcript:AT5G26146.4	5	9135925	9139579	+	3655	0	0	0	0	0	0	0	0
transcript:AT5G26146.2	5	9135925	9139579	+	3655	0	0	0	0	0	0	0	0
transcript:AT5G26146.3	5	9135925	9139579	+	3655	0	0	0	0	0	0	0	0
transcript:AT5G04205.1	5	9165938	9166595	+	658	3	7	5	8	3	2	3	5
transcript:AT5G04215.1	5	9166082	9166339	-	258	0	0	0	0	0	0	0	0
transcript:AT5G04225.1	5	9207720	9207928	-	209	0	0	0	0	0	0	0	0
transcript:AT5G04245.1	5	9346379	9347111	-	733	0	0	2	0	0	0	0	0
transcript:AT5G04325.1	5	9494431	9495015	-	585	0	0	7	0	0	2	1	0
transcript:AT5G04335.1	5	9508106	9508349	-	244	0	0	1	0	0	2	0	2
transcript:AT5G04345.1	5	9515412	9515766	+	355	1	3	2	3	0	1	0	2
transcript:AT5G04355.1	5	9518347	9519363	+	1017	0	0	2	6	0	6	0	10
transcript:AT5G04365.1	5	9532422	9532688	-	267	0	0	0	0	0	0	0	0
transcript:AT5G04375.1	5	9618044	9618335	-	292	462	498	391	558	456	533	426	396
transcript:AT5G04385.1	5	9627837	9628146	+	310	0	0	0	0	0	0	0	0
transcript:AT5G04405.1	5	9654932	9655437	+	506	0	0	2	0	0	2	2	0
transcript:AT5G04435.1	5	9818925	9819175	-	251	0	0	0	0	0	0	0	0
transcript:AT5G04445.1	5	9832407	9832863	-	457	2	0	0	0	0	0	0	0
transcript:AT5G04495.1	5	9833402	9833652	-	251	0	0	0	0	0	0	0	0
transcript:AT5G04505.1	5	9845370	9846135	+	766	5	2	2	2	3	5	3	7
transcript:AT5G04515.1	5	9857822	9858349	-	528	0	0	0	0	0	0	0	0
transcript:AT5G04525.1	5	9857860	9858102	+	243	0	0	0	0	0	0	0	0
transcript:AT5G04575.1	5	9938725	9938936	+	212	0	0	1	0	0	0	0	0
transcript:AT5G04585.1	5	9956152	9956449	+	298	0	0	1	0	0	0	0	0
transcript:AT5G04595.1	5	9966564	9966767	-	204	0	0	0	0	0	0	0	0
transcript:AT5G04605.1	5	9966998	9967415	+	418	0	0	0	0	0	0	0	0
transcript:AT5G04615.1	5	9978006	9978411	+	406	0	0	0	0	0	0	0	0
transcript:AT5G04625.1	5	10056423	10057202	+	780	0	0	0	0	1	0	2	2
transcript:AT5G04635.1	5	10068164	10068525	-	362	0	0	0	0	0	0	0	0
transcript:AT5G04665.1	5	10100073	10100593	+	521	0	0	0	0	2	0	1	0
transcript:AT5G04675.1	5	10126997	10127504	+	508	0	0	0	0	0	0	0	0
transcript:AT5G04685.1	5	10127034	10127504	-	471	0	0	0	0	0	0	0	0
transcript:AT5G04695.1	5	10150614	10151007	+	394	0	0	0	0	0	0	0	0
transcript:AT5G04705.1	5	10284606	10285752	-	1147	0	0	0	0	0	0	0	0
transcript:AT5G04715.1	5	10285315	10285829	+	515	0	0	0	0	0	0	1	0
transcript:AT5G04725.1	5	10299133	10299598	-	466	0	0	0	0	0	0	0	0
transcript:AT5G04745.1	5	10395299	10395786	+	488	0	2	0	0	0	0	0	0
transcript:AT5G04755.1	5	10427595	10427931	+	337	0	0	0	0	0	0	0	0
transcript:AT5G04765.1	5	10447002	10447207	-	206	0	0	0	0	0	0	0	0
transcript:AT5G04775.1	5	10447002	10447245	+	244	0	0	0	0	0	0	0	0
transcript:AT5G04785.1	5	10614329	10614623	-	295	0	0	0	0	0	0	1	0
transcript:AT5G04795.1	5	10635355	10635612	+	258	0	0	0	0	0	0	0	0
transcript:AT5G04815.1	5	10794902	10795442	+	541	0	0	0	1	0	0	0	0
transcript:AT5G04825.1	5	10805069	10805398	+	330	0	3	0	0	1	0	0	0
transcript:AT5G04845.1	5	10805637	10805851	-	215	0	0	1	1	0	0	0	0
transcript:AT5G04855.1	5	10831228	10831498	+	271	0	0	0	0	0	0	0	0
transcript:AT5G04865.1	5	10860774	10861155	+	382	0	0	0	0	1	0	0	0
transcript:AT5G04905.1	5	10939952	10941810	-	1859	828	906	837	883	695	628	851	960
transcript:AT5G04925.1	5	10956892	10957883	-	992	0	0	0	0	0	0	0	0
transcript:AT5G05015.1	5	12268393	12268631	+	239	0	0	0	0	0	0	0	0
transcript:AT5G05045.1	5	12439708	12440242	+	535	0	0	0	0	0	0	0	0
transcript:AT5G05055.1	5	12439992	12440528	-	537	0	0	0	0	0	0	0	0
transcript:AT5G05065.1	5	12545299	12545508	-	210	0	0	0	0	0	0	0	0
transcript:AT5G05075.1	5	12678840	12679241	-	402	0	0	0	0	0	0	0	0
transcript:AT5G05095.1	5	12678986	12679453	+	468	0	0	0	0	0	0	0	0
transcript:AT5G05105.1	5	12731666	12731916	+	251	0	0	0	0	0	0	0	0
transcript:AT5G05125.1	5	13099669	13099924	-	256	0	0	0	3	4	2	5	1
transcript:AT5G05135.1	5	13099779	13100086	+	308	0	1	0	0	0	1	0	1
transcript:AT5G05155.1	5	13242884	13243248	-	365	0	0	0	0	0	0	0	0
transcript:AT5G05175.1	5	13389110	13389342	-	233	0	0	0	0	0	0	0	0
transcript:AT5G05195.1	5	13684009	13684470	+	462	0	1	1	0	0	2	0	0
transcript:AT5G05205.1	5	13693373	13693861	+	489	0	0	0	0	0	0	0	0
transcript:AT5G05215.1	5	13693446	13693683	-	238	0	0	0	0	0	0	0	0
transcript:AT5G05235.1	5	13741146	13741397	+	252	0	0	0	0	0	0	0	0
transcript:AT5G05255.1	5	13870370	13870759	+	390	0	0	2	0	0	0	0	0
transcript:AT5G05265.1	5	13879885	13880201	-	317	0	0	0	0	3	2	0	0
transcript:AT5G05275.1	5	13908325	13908591	+	267	0	2	9	6	2	0	2	7
transcript:AT5G36002.1	5	14141478	14143237	-	1760	0	0	2	0	0	0	0	0
transcript:AT5G36002.2	5	14141483	14143254	-	1772	0	0	0	0	0	0	0	0
transcript:AT5G36002.3	5	14141487	14143138	-	1652	0	0	0	0	0	0	0	0
transcript:AT5G36002.5	5	14141493	14143303	-	1811	0	0	0	0	0	0	0	0
transcript:AT5G36002.4	5	14141493	14143303	-	1811	0	0	0	0	0	0	0	0
transcript:AT5G05325.1	5	14226567	14226817	+	251	0	0	0	0	0	0	0	0
transcript:AT5G05335.1	5	14289567	14289777	+	211	0	0	0	0	0	0	0	0
transcript:AT5G05395.1	5	14736064	14736493	-	430	0	1	0	2	0	0	0	0
transcript:AT5G05415.1	5	14740599	14740874	-	276	0	0	0	0	0	0	0	2
transcript:AT5G05425.1	5	14741319	14741620	-	302	0	0	2	0	0	0	2	8
transcript:AT5G05445.1	5	14742224	14742460	-	237	0	0	0	0	0	0	0	0
transcript:AT5G05455.1	5	14756421	14756770	+	350	0	0	0	0	0	0	0	0
transcript:AT5G05465.1	5	14759176	14759524	+	349	0	0	0	0	2	0	0	1
transcript:AT5G05475.1	5	14764871	14765229	+	359	0	0	0	0	0	0	0	0
transcript:AT5G05485.1	5	14864636	14864881	-	246	0	0	0	0	0	0	0	0
transcript:AT5G05495.1	5	14876863	14877179	-	317	0	0	0	0	0	0	0	0
transcript:AT5G05515.1	5	15007466	15007724	-	259	0	0	1	0	0	2	0	0
transcript:AT5G05525.1	5	15026400	15026731	+	332	0	0	0	0	0	0	0	1
transcript:AT5G05535.1	5	15026501	15026731	-	231	0	0	0	0	0	0	0	0
transcript:AT5G05545.1	5	15027329	15027949	-	621	1	4	13	2	3	0	5	3
transcript:AT5G05555.1	5	15071631	15071832	-	202	0	0	3	0	4	1	0	0
transcript:AT5G05565.1	5	15098341	15098892	-	552	0	0	2	0	0	0	0	2
transcript:AT5G05585.1	5	15112774	15113068	-	295	0	0	0	0	0	0	0	0
transcript:AT5G05605.1	5	15139081	15139282	-	202	0	2	0	0	0	0	0	0
