Geneid	WT_AGO1-1	WT_AGO1-2	ago1-1	ago1-2
gene:AT4G38250	1304	1447	1678	1981
gene:AT4G38260	179	222	346	298
gene:AT4G38270	385	485	600	547
gene:AT4G38280	178	246	172	205
gene:AT4G38290	94	78	271	283
gene:AT4G38300	39	23	21	9
gene:AT4G38310	0	0	0	0
gene:AT4G38320	279	357	831	882
gene:AT4G38330	47	64	48	83
gene:AT4G38340	8	8	6	8
gene:AT4G38350	1196	1338	1509	1326
gene:AT4G38360	558	603	1142	1010
gene:AT4G38370	111	132	86	152
gene:AT4G38380	146	148	83	79
gene:AT4G38390	15	11	0	6
gene:AT4G38400	83	76	76	131
gene:AT4G38401	0	3	0	0
gene:AT4G38405	0	0	0	0
gene:AT4G38410	16	20	100	128
gene:AT4G38420	519	615	956	736
gene:AT4G38430	1300	1632	893	984
gene:AT4G38440	532	558	517	424
gene:AT4G38460	1387	1413	2477	2770
gene:AT4G38470	2720	3163	1182	1249
gene:AT4G38480	221	189	267	241
gene:AT4G38490	184	148	141	241
gene:AT4G38495	61	91	73	92
gene:AT4G38500	398	454	688	704
gene:AT4G38510	1513	1918	2707	2628
gene:AT4G38520	1327	1513	1046	1024
gene:AT4G38530	70	98	21	49
gene:AT4G38540	792	1047	2720	2440
gene:AT4G38550	2200	2905	4840	3882
gene:AT4G38560	9	25	723	588
gene:AT4G38570	158	137	153	175
gene:AT4G38580	351	440	516	455
gene:AT4G38590	0	0	0	0
gene:AT4G38600	3335	4164	4585	3934
gene:AT4G38620	144	195	817	665
gene:AT4G38630	1064	1247	1710	1537
gene:AT4G38640	548	688	655	636
gene:AT4G38650	50	48	66	97
gene:AT4G38660	329	420	270	284
gene:AT4G38670	204	221	134	191
gene:AT4G38680	1881	1980	1701	1844
gene:AT4G38690	568	625	70	62
gene:AT4G38700	48	34	8	4
gene:AT4G38710	1072	1359	1455	1454
gene:AT4G38730	102	124	91	74
gene:AT4G38740	2731	3258	4632	4327
gene:AT4G38760	1019	1376	1570	1330
gene:AT4G38770	6485	8035	4128	5328
gene:AT4G38775	0	0	0	0
gene:AT4G38780	38	54	42	41
gene:AT4G38781	0	0	0	0
gene:AT4G38790	269	378	547	540
gene:AT4G38800	1015	1354	1697	1653
gene:AT4G38810	959	954	1064	982
gene:AT4G38825	0	0	0	0
gene:AT4G38820	0	0	0	0
gene:AT4G38830	4	13	2	8
gene:AT4G38840	182	203	102	220
gene:AT4G38850	8	14	4	0
gene:AT4G38860	144	157	67	97
gene:AT4G38870	10	2	6	2
gene:AT4G38880	0	2	0	8
gene:AT4G38890	693	911	790	707
gene:AT4G38900	600	668	680	559
gene:AT4G38905	0	1	2	0
gene:AT4G38910	79	74	115	108
gene:AT4G38920	2023	2241	3204	3264
gene:AT4G38930	245	344	371	348
gene:AT4G38940	192	227	173	142
gene:AT4G38950	335	296	216	214
gene:AT4G38960	12	17	35	45
gene:AT4G38970	21761	25795	21198	24463
gene:AT4G38980	219	177	230	200
gene:AT4G38990	0	0	0	0
gene:AT4G39000	0	0	0	4
gene:AT4G39010	24	20	44	36
gene:AT4G39020	0	6	0	1
gene:AT4G39030	72	120	598	363
gene:AT4G39040	1058	1207	1011	1046
gene:AT4G39050	833	1246	1519	1281
gene:AT4G39060	1	4	0	4
gene:AT4G39070	200	258	174	167
gene:AT4G39080	3768	4614	6106	5915
gene:AT4G39090	12691	14704	12422	12350
gene:AT4G39100	815	934	798	747
gene:AT4G39110	18	24	8	8
gene:AT4G39120	187	228	185	224
gene:AT4G39130	0	0	6	1
gene:AT4G39140	365	545	731	606
gene:AT4G39150	549	611	722	753
gene:AT4G39160	290	353	325	381
gene:AT4G39170	715	845	990	832
gene:AT4G39180	107	115	229	194
gene:AT4G39190	62	69	223	225
gene:AT4G39200	2632	2784	2998	3431
gene:AT4G39210	157	205	409	351
gene:AT4G39220	321	376	531	618
gene:AT4G39230	102	130	751	610
gene:AT4G39235	131	161	177	260
gene:AT4G39240	394	497	830	791
gene:AT4G39250	0	0	0	0
gene:AT4G39260	4463	4812	8811	7788
gene:AT4G39270	472	529	692	593
gene:AT4G39280	701	813	1140	978
gene:AT4G39290	0	0	0	0
gene:AT4G39300	153	148	195	205
gene:AT4G39320	27	52	60	60
gene:AT4G39330	1559	1868	1004	1160
gene:AT4G39340	2	4	1	4
gene:AT4G39350	1769	2098	1878	1743
gene:AT4G39360	2	1	0	0
gene:AT4G39370	105	149	139	165
gene:AT4G39380	49	91	133	125
gene:AT4G39390	231	310	554	537
gene:AT4G39400	2450	3103	2932	2779
gene:AT4G39403	0	1	4	1
gene:AT4G39410	34	18	30	22
gene:AT4G39420	885	1267	2012	1702
gene:AT4G39460	518	523	523	580
gene:AT4G39470	189	267	172	171
gene:AT4G39480	12	6	31	26
gene:AT4G39490	0	0	0	0
gene:AT4G39500	0	0	0	0
gene:AT4G39510	177	149	113	117
gene:AT4G39520	948	998	1255	1121
gene:AT4G39530	59	125	52	42
gene:AT4G39540	428	503	739	642
gene:AT4G39550	122	79	34	62
gene:AT4G39560	122	147	107	82
gene:AT4G39570	183	171	184	134
gene:AT4G39580	25	24	122	112
gene:AT4G39590	4	8	0	0
gene:AT4G39600	44	56	26	10
gene:AT4G39610	0	0	90	29
gene:AT4G39620	477	565	360	436
gene:AT4G39630	18	36	83	75
gene:AT4G39640	571	656	1372	1188
gene:AT4G39650	2	1	2	4
gene:AT4G39660	491	580	962	997
gene:AT4G39670	17	40	394	292
gene:AT4G39675	38	96	24	34
gene:AT4G39680	1823	2174	2103	2047
gene:AT4G39690	525	617	1118	929
gene:AT4G39700	6	18	24	14
gene:AT4G39710	957	1103	375	391
gene:AT4G39720	56	45	57	42
gene:AT4G39730	859	1035	4344	4668
gene:AT4G39740	59	69	72	87
gene:AT4G39745	0	0	0	0
gene:AT4G39750	0	0	0	0
gene:AT4G39753	0	0	0	0
gene:AT4G39756	0	0	0	1
gene:AT4G39760	2	0	0	0
gene:AT4G39770	103	143	53	53
gene:AT4G39780	170	207	146	101
gene:AT4G39790	30	20	33	33
gene:AT4G39795	47	45	12	8
gene:AT4G39800	1894	2573	162	140
gene:AT4G39810	4	16	21	20
gene:AT4G39820	400	373	606	583
gene:AT4G39830	14	28	884	555
gene:AT4G39840	882	1039	1586	1669
gene:AT4G39850	1288	1459	1976	1569
gene:AT4G39860	314	283	703	677
gene:AT4G39870	301	366	377	426
gene:AT4G39880	446	546	672	766
gene:AT4G39890	26	60	154	130
gene:AT4G39900	512	557	562	661
gene:AT4G39910	668	964	845	800
gene:AT4G39917	0	0	0	0
gene:AT4G39920	168	148	251	235
gene:AT4G39925	20	28	34	23
gene:AT4G39930	14	11	16	30
gene:AT4G39940	968	1256	2044	2439
gene:AT4G39950	1245	1366	6270	4852
gene:AT4G39952	62	66	66	55
gene:AT4G39955	255	303	974	933
gene:AT4G39960	1377	1608	1637	1646
gene:AT4G39970	638	851	330	342
gene:AT4G39980	2143	2552	4570	4629
gene:AT4G39990	401	463	424	465
gene:AT4G40000	59	105	82	98
gene:AT4G40010	18	17	5	12
gene:AT4G40011	0	0	0	0
gene:AT4G40020	6	6	70	46
gene:AT4G40030	2815	3183	2314	2360
gene:AT4G40040	5475	6130	4687	4896
gene:AT4G40042	89	67	194	214
gene:AT4G40045	240	215	129	152
gene:AT4G40050	697	714	870	901
gene:AT4G40060	1266	1470	1470	1380
gene:AT4G40063	50	62	37	66
gene:AT4G40070	58	60	68	44
gene:AT4G40080	115	147	96	66
gene:AT4G40090	151	174	14	14
gene:AT4G40100	0	2	0	0
gene:AT5G01010	992	1352	1928	1721
gene:AT5G01015	31	66	6	13
gene:AT5G01017	0	0	0	0
gene:AT5G01020	1145	1298	1087	1027
gene:AT5G01030	350	356	438	379
gene:AT5G01040	108	134	154	151
gene:AT5G01050	29	47	31	27
gene:AT5G01060	6	14	4	16
gene:AT5G01070	7	6	3	4
gene:AT5G01075	61	69	20	17
gene:AT5G01080	1	0	1	1
gene:AT5G01090	629	639	502	483
gene:AT5G01100	84	61	533	369
gene:AT5G01110	52	62	50	66
gene:AT5G01120	2	6	8	10
gene:AT5G01130	0	0	0	0
gene:AT5G01140	0	0	0	0
gene:AT5G01150	0	0	0	0
gene:AT5G01160	376	376	481	429
gene:AT5G01170	153	225	174	232
gene:AT5G01180	47	68	49	92
gene:AT5G01190	6	38	27	16
gene:AT5G01200	99	120	21	29
gene:AT5G01210	884	934	1035	689
gene:AT5G01220	2037	2922	7945	7484
gene:AT5G01225	0	0	0	0
gene:AT5G01230	124	189	211	206
gene:AT5G01240	676	878	250	237
gene:AT5G01250	72	96	52	29
gene:AT5G01260	289	346	428	402
gene:AT5G01270	531	732	713	620
gene:AT5G01280	10	0	5	0
gene:AT5G01290	351	413	521	440
gene:AT5G01300	2	0	11	2
gene:AT5G01305	4	6	10	24
gene:AT5G01310	175	158	143	171
gene:AT5G01320	22	25	6	6
gene:AT5G01330	14	33	6	4
gene:AT5G01340	148	199	287	313
gene:AT5G01350	985	1045	1049	1063
gene:AT5G01360	52	57	36	24
gene:AT5G01370	91	99	158	129
gene:AT5G01380	28	18	26	17
gene:AT5G01390	211	181	199	151
gene:AT5G01400	611	676	965	931
gene:AT5G01410	2413	2959	2751	2909
gene:AT5G01420	30	14	12	16
gene:AT5G01430	178	207	279	347
gene:AT5G01440	0	0	0	0
gene:AT5G01445	24	18	7	23
gene:AT5G01450	233	218	228	211
gene:AT5G01460	490	772	490	510
gene:AT5G01470	90	152	107	83
gene:AT5G01480	25	22	23	12
gene:AT5G01490	4	24	8	5
gene:AT5G01500	142	215	676	630
gene:AT5G01510	130	138	145	165
gene:AT5G01520	102	143	36	46
gene:AT5G01530	26510	29881	20471	29477
gene:AT5G01540	138	165	1863	1454
gene:AT5G01550	14	14	266	195
gene:AT5G01560	334	449	394	325
gene:AT5G01570	21	40	8	23
gene:AT5G01580	35	22	12	29
gene:AT5G01590	1894	2279	1819	1996
gene:AT5G01600	1741	1688	12859	12421
gene:AT5G01610	65	70	129	124
gene:AT5G01620	140	146	263	219
gene:AT5G01630	100	141	175	121
gene:AT5G01640	12	20	29	28
gene:AT5G01650	596	662	560	660
gene:AT5G01660	17	30	54	29
gene:AT5G01670	125	168	220	166
gene:AT5G01680	2	6	0	0
gene:AT5G01690	0	0	0	0
gene:AT5G01700	44	40	32	46
gene:AT5G01710	1429	1720	1235	1093
gene:AT5G01720	703	780	2846	2536
gene:AT5G01730	239	353	498	467
gene:AT5G01740	46	20	66	60
gene:AT5G01750	2516	2963	2944	2693
gene:AT5G01760	0	12	2	6
gene:AT5G01770	215	227	275	197
gene:AT5G01780	184	209	243	253
gene:AT5G01790	29	38	66	42
gene:AT5G01800	720	808	1006	948
gene:AT5G01810	2227	2305	773	707
gene:AT5G01820	702	731	667	470
gene:AT5G01830	105	173	219	172
gene:AT5G01840	67	80	136	135
gene:AT5G01850	79	135	429	353
gene:AT5G01860	0	0	0	0
gene:AT5G01870	161	158	707	805
gene:AT5G01880	96	111	80	38
gene:AT5G01881	0	0	1	0
gene:AT5G01890	476	544	445	449
gene:AT5G01895	0	0	0	0
gene:AT5G01900	2	0	141	70
gene:AT5G01910	26	56	82	60
gene:AT5G01920	1626	1714	856	964
gene:AT5G01930	337	395	301	323
gene:AT5G01940	25	70	79	48
gene:AT5G01950	428	551	862	746
gene:AT5G01960	521	581	687	621
gene:AT5G01970	112	190	276	222
gene:AT5G01980	441	511	467	519
gene:AT5G01990	276	294	228	233
gene:AT5G02000	2	0	0	0
gene:AT5G02010	299	381	224	188
gene:AT5G02020	1173	1253	33	21
gene:AT5G02030	375	415	419	366
gene:AT5G02040	165	287	316	319
gene:AT5G02050	450	571	642	639
gene:AT5G02060	22	38	20	32
gene:AT5G02065	0	1	0	0
gene:AT5G02070	0	0	0	0
gene:AT5G02080	35	32	56	73
gene:AT5G02090	167	182	65	82
gene:AT5G02100	157	242	565	482
gene:AT5G02110	6	2	0	4
gene:AT5G02120	525	603	330	424
gene:AT5G02130	93	143	216	197
gene:AT5G02140	16	16	39	30
gene:AT5G02150	274	291	236	271
gene:AT5G02160	5807	6915	2079	2455
gene:AT5G02170	184	178	30	31
gene:AT5G02180	157	192	108	137
gene:AT5G02190	21	28	75	69
gene:AT5G02200	46	52	162	121
gene:AT5G02210	0	2	1	7
gene:AT5G02220	12	12	6	10
gene:AT5G02230	123	141	319	231
gene:AT5G02240	1897	2260	3804	4175
gene:AT5G02250	757	1001	583	623
gene:AT5G02260	304	320	183	276
gene:AT5G02270	343	540	669	677
gene:AT5G02280	57	117	99	151
gene:AT5G02290	937	1201	1061	965
gene:AT5G02310	1512	1988	2289	1624
gene:AT5G02320	58	114	70	78
gene:AT5G02330	10	12	7	14
gene:AT5G02340	0	0	0	0
gene:AT5G02350	42	43	16	25
gene:AT5G02360	32	40	24	26
gene:AT5G02370	96	120	99	141
gene:AT5G02380	8810	9889	11723	12034
gene:AT5G02390	6	10	2	4
gene:AT5G02400	45	59	60	66
gene:AT5G02410	147	139	295	349
gene:AT5G02420	33	44	42	46
gene:AT5G02430	45	52	126	97
gene:AT5G02440	44	46	43	51
gene:AT5G02450	1976	2175	2544	2885
gene:AT5G02460	39	70	80	78
gene:AT5G02470	131	146	182	166
gene:AT5G02480	2670	2766	4610	4274
gene:AT5G02490	1265	1124	3225	2346
gene:AT5G02500	40270	45046	54152	56042
gene:AT5G02502	110	141	316	300
gene:AT5G02510	0	0	2	2
gene:AT5G02520	28	66	81	88
gene:AT5G02530	855	904	883	962
gene:AT5G02540	66	47	84	108
gene:AT5G02550	98	126	32	70
gene:AT5G02560	110	150	97	102
gene:AT5G02570	0	0	0	0
gene:AT5G02580	33	22	34	6
gene:AT5G02590	129	175	313	385
gene:AT5G02600	416	434	300	264
gene:AT5G02610	725	805	978	1006
gene:AT5G02620	428	496	698	606
gene:AT5G02630	130	128	267	244
gene:AT5G02640	24	18	64	45
gene:AT5G02650	79	75	84	103
gene:AT5G02660	0	2	0	0
gene:AT5G02670	130	184	157	191
gene:AT5G02680	123	162	217	162
gene:AT5G02690	0	0	0	0
gene:AT5G02700	0	1	0	0
gene:AT5G02710	299	359	262	286
gene:AT5G02720	1	0	0	0
gene:AT5G02730	0	0	0	0
gene:AT5G02740	289	380	509	503
gene:AT5G02750	26	36	60	61
gene:AT5G02760	255	315	26	51
gene:AT5G02770	1740	2076	1999	1684
gene:AT5G02780	29	23	536	270
gene:AT5G02790	1825	2172	3376	3590
gene:AT5G02800	301	277	423	361
gene:AT5G02810	709	641	446	506
gene:AT5G02820	167	183	338	290
gene:AT5G02830	598	734	964	1137
gene:AT5G02840	612	697	485	443
gene:AT5G02850	237	331	376	397
gene:AT5G02860	446	533	368	362
gene:AT5G02870	4776	5452	6199	6711
gene:AT5G02880	985	1232	1575	1344
gene:AT5G02890	208	226	104	129
gene:AT5G02900	2	0	4	0
gene:AT5G02910	127	198	97	79
gene:AT5G02920	0	0	0	0
gene:AT5G02930	23	37	0	0
gene:AT5G02940	2243	3680	2181	2778
gene:AT5G02950	84	102	56	63
gene:AT5G02960	3761	4160	4804	4986
gene:AT5G02970	574	687	378	367
gene:AT5G02980	1	0	0	0
gene:AT5G02990	0	0	0	0
gene:AT5G02995	0	0	0	0
gene:AT5G03000	0	0	0	0
gene:AT5G03010	2	4	0	0
gene:AT5G03020	12	12	14	8
gene:AT5G03030	202	217	223	265
gene:AT5G03040	2056	2414	1674	1603
gene:AT5G03050	143	128	149	155
gene:AT5G03060	6	8	4	4
gene:AT5G03070	185	187	148	162
gene:AT5G03080	354	309	579	523
gene:AT5G03090	1	2	7	2
gene:AT5G03100	94	84	108	89
gene:AT5G03110	56	69	107	71
gene:AT5G03120	118	117	46	61
gene:AT5G03130	11	8	0	0
gene:AT5G03140	234	210	332	356
gene:AT5G03150	172	208	116	145
gene:AT5G03160	392	479	1035	1024
gene:AT5G03170	151	180	51	53
gene:AT5G03180	177	201	116	110
gene:AT5G03190	325	328	323	335
gene:AT5G03200	264	264	377	357
gene:AT5G03204	0	4	0	2
gene:AT5G03210	16	12	94	52
gene:AT5G03220	132	135	168	180
gene:AT5G03230	329	351	950	689
gene:AT5G03240	11105	12581	12708	12350
gene:AT5G03250	40	27	36	36
gene:AT5G03260	269	289	321	290
gene:AT5G03270	7	10	4	2
gene:AT5G03280	1971	2305	2376	2089
gene:AT5G03290	1073	1323	2324	2017
gene:AT5G03300	1139	1482	2385	2581
gene:AT5G03310	0	0	0	0
gene:AT5G03320	383	549	702	641
gene:AT5G03330	184	247	439	407
gene:AT5G03340	702	805	1023	787
gene:AT5G03345	242	329	381	356
gene:AT5G03350	138	212	5349	3893
gene:AT5G03355	187	218	38	43
gene:AT5G03360	2	2	4	0
gene:AT5G03370	123	170	227	215
gene:AT5G03380	1345	1578	2566	2000
gene:AT5G03390	43	60	48	60
gene:AT5G03400	0	2	0	0
gene:AT5G03406	70	56	98	88
gene:AT5G03415	254	300	293	295
gene:AT5G03420	548	622	677	634
gene:AT5G03430	1021	1252	1373	1346
gene:AT5G03435	10	0	8	6
gene:AT5G03440	73	83	84	103
gene:AT5G03450	248	261	267	242
gene:AT5G03455	487	445	906	969
gene:AT5G03460	491	655	847	901
gene:AT5G03470	606	743	363	277
gene:AT5G03480	0	0	0	0
gene:AT5G03490	305	319	436	353
gene:AT5G03495	22	22	30	39
gene:AT5G03500	190	228	281	253
gene:AT5G03510	40	64	40	40
gene:AT5G03520	955	1046	666	608
gene:AT5G03530	155	179	218	195
gene:AT5G03540	770	1045	1015	1089
gene:AT5G03545	332	489	1702	1233
gene:AT5G03550	4	8	4	2
gene:AT5G03553	106	98	103	101
gene:AT5G03555	321	303	317	330
gene:AT5G03560	236	279	316	296
gene:AT5G03570	28	52	11	15
gene:AT5G03580	0	0	0	0
gene:AT5G03590	5	2	9	16
gene:AT5G03600	2	0	0	0
gene:AT5G03610	406	403	606	492
gene:AT5G03620	18	24	1	6
gene:AT5G03630	1552	1905	3449	3256
gene:AT5G03640	27	46	2	4
gene:AT5G03650	990	1322	1138	1151
gene:AT5G03660	745	892	1323	1189
gene:AT5G03670	87	106	250	219
gene:AT5G03680	69	65	181	129
gene:AT5G03690	177	184	190	203
gene:AT5G03700	172	238	223	198
gene:AT5G03710	0	2	0	0
gene:AT5G03720	133	158	75	116
gene:AT5G03730	939	1062	1963	1609
gene:AT5G03740	568	683	866	799
gene:AT5G03750	0	0	0	0
gene:AT5G03760	344	455	159	197
gene:AT5G03770	32	79	77	72
gene:AT5G03780	67	88	196	187
gene:AT5G03790	9	14	58	74
gene:AT5G03795	17	15	26	16
gene:AT5G03800	174	253	177	209
gene:AT5G03810	0	0	0	1
gene:AT5G03820	0	0	0	0
gene:AT5G03830	99	129	109	141
gene:AT5G03840	19	24	21	28
gene:AT5G03850	1268	1413	1835	2067
gene:AT5G03860	73	84	62	34
gene:AT5G03870	100	84	168	179
gene:AT5G03880	2278	2715	2083	2298
gene:AT5G03885	8	6	16	11
gene:AT5G03890	14	20	12	18
gene:AT5G03900	917	1070	975	997
gene:AT5G03905	192	280	365	283
gene:AT5G03910	598	833	532	608
gene:AT5G03920	0	2	0	0
gene:AT5G03930	0	4	0	0
gene:AT5G03940	2261	2930	1880	2198
gene:AT5G03944	0	0	0	0
gene:AT5G03960	42	25	36	27
gene:AT5G03970	219	225	223	210
gene:AT5G03980	0	0	0	0
gene:AT5G03990	131	161	208	203
gene:AT5G03995	20	9	28	22
gene:AT5G04000	18	20	18	25
gene:AT5G04010	4	4	0	4
gene:AT5G04020	461	650	1559	1218
gene:AT5G04030	0	0	0	0
gene:AT5G04040	1824	2001	1015	902
gene:AT5G04045	0	0	0	0
gene:AT5G04047	0	0	0	0
gene:AT5G04050	116	141	139	107
gene:AT5G04060	304	366	298	354
gene:AT5G04070	60	89	90	89
gene:AT5G04080	230	273	275	363
gene:AT5G04090	290	329	389	352
gene:AT5G04110	246	297	240	257
gene:AT5G04120	2	8	2	6
gene:AT5G04130	546	667	386	402
gene:AT5G04140	27449	34893	15908	15878
gene:AT5G04150	78	96	2	2
gene:AT5G04160	158	255	220	196
gene:AT5G04170	648	762	931	901
gene:AT5G04180	2	6	0	0
gene:AT5G04190	20	34	2	10
gene:AT5G04200	173	168	135	116
gene:AT5G04210	1	0	2	0
gene:AT5G04220	194	259	240	237
gene:AT5G04230	427	485	154	128
gene:AT5G04240	661	768	703	633
gene:AT5G04238	0	0	0	0
gene:AT5G04250	97	175	119	141
gene:AT5G04260	146	209	206	238
gene:AT5G04267	2	1	0	0
gene:AT5G04270	64	57	85	74
gene:AT5G04280	481	632	700	526
gene:AT5G04290	841	826	1410	1341
gene:AT5G04310	69	83	93	86
gene:AT5G04320	192	265	323	266
gene:AT5G04330	34	18	34	37
gene:AT5G04340	788	877	891	648
gene:AT5G04347	0	0	0	3
gene:AT5G04350	0	0	0	0
gene:AT5G04360	699	832	699	707
gene:AT5G04370	75	80	8	6
gene:AT5G04380	0	4	0	0
gene:AT5G04390	16	23	35	26
gene:AT5G04395	0	0	0	0
gene:AT5G04400	0	0	2	0
gene:AT5G04410	1739	1788	1938	1728
gene:AT5G04420	407	475	683	681
gene:AT5G04430	2160	2521	2072	2041
gene:AT5G04440	729	878	684	800
gene:AT5G04460	405	451	638	521
gene:AT5G04470	80	84	51	35
gene:AT5G04475	0	0	0	0
gene:AT5G04480	617	708	746	730
gene:AT5G04490	322	345	262	290
gene:AT5G04500	2	2	0	0
gene:AT5G04510	436	550	607	580
gene:AT5G04520	81	98	167	159
gene:AT5G04530	683	702	54	74
gene:AT5G04540	648	651	872	773
gene:AT5G04550	2170	2201	1544	1443
gene:AT5G04560	1169	1513	2470	1937
gene:AT5G04590	6579	7992	13652	13035
gene:AT5G04600	687	872	734	895
gene:AT5G04610	0	0	0	0
gene:AT5G04620	147	185	173	233
gene:AT5G04630	6	6	0	2
gene:AT5G04640	0	0	0	0
gene:AT5G04670	475	660	540	528
gene:AT5G04660	0	0	0	0
gene:AT5G04680	44	60	53	40
gene:AT5G04690	14	29	20	12
gene:AT5G04700	44	48	61	38
gene:AT5G04710	730	717	730	713
gene:AT5G04720	2232	2507	2022	1715
gene:AT5G04730	2	19	0	4
gene:AT5G04740	637	927	1697	1560
gene:AT5G04750	511	580	1123	1018
gene:AT5G04760	537	526	460	373
gene:AT5G04770	236	350	87	86
gene:AT5G04780	109	152	88	78
gene:AT5G04800	1014	1293	1243	1452
gene:AT5G04790	0	0	0	0
gene:AT5G04810	2233	2626	1352	1315
gene:AT5G04820	100	178	116	96
gene:AT5G04830	654	861	1251	1288
gene:AT5G04840	30	55	63	68
gene:AT5G04850	351	423	504	478
gene:AT5G04853	0	0	0	0
gene:AT5G04860	257	299	455	353
gene:AT5G04870	880	1277	1610	1473
gene:AT5G04885	498	569	516	511
gene:AT5G04890	106	113	114	105
gene:AT5G04895	127	203	207	158
gene:AT5G04900	270	352	239	217
gene:AT5G04910	169	191	245	198
gene:AT5G04920	559	723	956	829
gene:AT5G04930	1096	1313	2695	2049
gene:AT5G04933	0	0	0	0
gene:AT5G04937	1	0	0	0
gene:AT5G04940	362	468	598	494
gene:AT5G04950	793	928	731	839
gene:AT5G04960	308	370	14	8
gene:AT5G04970	48	82	22	24
gene:AT5G04980	62	94	26	26
gene:AT5G04990	468	582	744	617
gene:AT5G05000	273	378	691	698
gene:AT5G05010	2008	2337	3419	3286
gene:AT5G05020	0	2	2	1
gene:AT5G05030	0	0	0	0
gene:AT5G05040	8	10	13	10
gene:AT5G05050	0	0	0	0
gene:AT5G05060	303	318	440	463
gene:AT5G05070	4	8	0	1
gene:AT5G05080	947	1048	985	915
gene:AT5G05085	0	2	0	1
gene:AT5G05090	0	0	0	0
gene:AT5G05100	921	1021	988	930
gene:AT5G05110	436	502	905	825
gene:AT5G05113	0	0	0	0
gene:AT5G05120	0	0	0	0
gene:AT5G05130	102	106	100	118
gene:AT5G05140	851	1064	837	744
gene:AT5G05150	0	0	1	2
gene:AT5G05160	390	394	593	486
gene:AT5G05170	5830	7177	6233	5841
gene:AT5G05180	163	218	282	311
gene:AT5G05190	222	307	346	295
gene:AT5G05200	2740	3290	2329	2547
gene:AT5G05210	502	635	724	738
gene:AT5G05220	2	4	0	0
gene:AT5G05230	438	442	341	327
gene:AT5G05240	90	111	104	100
gene:AT5G05250	598	742	16	2
gene:AT5G05260	0	0	0	0
gene:AT5G05270	347	392	434	339
gene:AT5G05280	0	2	0	0
gene:AT5G05285	0	0	0	0
gene:AT5G05290	0	2	0	0
gene:AT5G05300	12	12	32	28
gene:AT5G05310	117	180	168	176
gene:AT5G05320	47	75	70	89
gene:AT5G05330	37	40	40	19
gene:AT5G05340	10	12	1871	585
gene:AT5G05350	25	18	33	18
gene:AT5G05360	207	205	174	138
gene:AT5G05365	21	5	195	126
gene:AT5G05370	168	186	252	375
gene:AT5G05380	56	65	79	69
gene:AT5G05390	7	16	6	8
gene:AT5G05400	54	60	34	52
gene:AT5G05410	546	492	297	261
gene:AT5G05420	11	14	7	1
gene:AT5G05430	13	14	9	15
gene:AT5G05440	996	1238	640	602
gene:AT5G05450	423	459	507	479
gene:AT5G05460	138	174	584	501
gene:AT5G05470	179	209	329	256
gene:AT5G05480	297	338	427	452
gene:AT5G05490	34	41	8	7
gene:AT5G05500	102	147	4	20
gene:AT5G05510	34	29	42	67
gene:AT5G05520	401	600	625	642
gene:AT5G05530	0	0	12	8
gene:AT5G05540	400	421	453	378
gene:AT5G05550	210	275	176	169
gene:AT5G05560	417	531	588	662
gene:AT5G05570	329	463	677	473
gene:AT5G05580	1147	1561	740	863
gene:AT5G05590	201	258	268	305
gene:AT5G05598	0	0	0	0
gene:AT5G05600	1311	1891	1688	1597
gene:AT5G05610	714	834	905	944
gene:AT5G05620	275	263	368	335
gene:AT5G05630	86	100	20	30
gene:AT5G05635	0	0	0	0
gene:AT5G05640	41	51	64	76
gene:AT5G05650	0	0	0	0
gene:AT5G05653	3	8	21	19
gene:AT5G05657	0	0	0	0
gene:AT5G05660	490	562	682	733
gene:AT5G05670	188	243	216	219
gene:AT5G05675	0	0	0	0
gene:AT5G05680	278	338	372	447
gene:AT5G05690	1916	2343	1358	1484
gene:AT5G05700	433	470	609	553
gene:AT5G05710	128	151	132	105
gene:AT5G05720	0	0	0	6
gene:AT5G05730	710	1042	3608	2944
gene:AT5G05735	0	0	0	0
gene:AT5G05740	1228	1285	1077	1268
gene:AT5G05750	533	610	508	416
gene:AT5G05760	177	195	474	449
gene:AT5G05770	0	0	4	4
gene:AT5G05780	828	1102	1389	1413
gene:AT5G05790	40	48	116	110
gene:AT5G05800	436	537	418	428
gene:AT5G05810	26	30	21	8
gene:AT5G05820	202	295	356	438
gene:AT5G05830	98	158	160	138
gene:AT5G05840	26	31	4	4
gene:AT5G05850	172	156	282	231
gene:AT5G05860	267	273	320	384
gene:AT5G05870	268	218	166	173
gene:AT5G05880	76	114	108	87
gene:AT5G05890	414	466	102	80
gene:AT5G05900	10	7	0	0
gene:AT5G05910	2	0	0	0
gene:AT5G05920	124	154	303	251
gene:AT5G05930	398	473	426	365
gene:AT5G05940	95	123	268	153
gene:AT5G05950	179	222	236	288
gene:AT5G05960	213	236	811	770
gene:AT5G05965	7	5	7	3
gene:AT5G05970	318	314	254	221
gene:AT5G05980	583	592	840	700
gene:AT5G05987	175	217	220	160
gene:AT5G05990	180	181	208	170
gene:AT5G06000	66	70	38	68
gene:AT5G06010	2	0	0	0
gene:AT5G06020	0	0	0	0
gene:AT5G06030	0	0	0	0
gene:AT5G06040	0	0	0	0
gene:AT5G06043	0	0	0	0
gene:AT5G06050	205	324	368	370
gene:AT5G06060	624	706	760	829
gene:AT5G06070	0	0	2	0
gene:AT5G06080	2	2	4	0
gene:AT5G06090	29	20	18	16
