Geneid	ago1-1	ago1-2	deltaN-1	deltaN-2
gene:AT5G26200	103	103	129	124
gene:AT5G26210	314	315	439	475
gene:AT5G26220	122	63	206	56
gene:AT5G26230	41	66	96	100
gene:AT5G26240	753	702	451	568
gene:AT5G26250	0	0	0	0
gene:AT5G26260	2427	2881	878	1618
gene:AT5G26262	0	0	0	0
gene:AT5G26270	92	110	62	73
gene:AT5G26280	1767	1809	2258	3293
gene:AT5G26290	251	323	223	335
gene:AT5G26300	15	6	5	17
gene:AT5G26310	82	68	50	82
gene:AT5G26320	6	5	5	13
gene:AT5G26330	60	42	29	55
gene:AT5G26340	4094	3063	1341	830
gene:AT5G26360	2733	2574	2111	2474
gene:AT5G26570	5183	5010	5178	5846
gene:AT5G26594	0	0	0	0
gene:AT5G26667	1304	1167	625	840
gene:AT5G26673	0	0	1	0
gene:AT5G26692	0	0	0	0
gene:AT5G26742	8603	9007	12663	14510
gene:AT5G26717	0	0	0	0
gene:AT5G26740	410	432	990	1554
gene:AT5G26731	98	90	50	76
gene:AT5G26730	4	0	4	15
gene:AT5G26720	33	53	54	49
gene:AT5G26710	1706	1645	1250	1510
gene:AT5G26700	8	7	2	4
gene:AT5G26690	61	31	0	2
gene:AT5G26680	299	280	137	188
gene:AT5G26670	131	103	90	85
gene:AT5G26660	93	66	31	50
gene:AT5G26650	0	0	0	0
gene:AT5G26640	0	0	0	0
gene:AT5G26630	4	2	2	2
gene:AT5G26622	194	184	269	318
gene:AT5G26617	0	1	0	0
gene:AT5G26620	0	5	0	2
gene:AT5G26610	453	371	283	323
gene:AT5G26600	1576	1308	844	766
gene:AT5G26580	0	0	0	0
gene:AT5G26749	46	46	35	61
gene:AT5G26751	1538	1355	1133	1118
gene:AT5G26760	781	568	870	853
gene:AT5G26770	304	297	167	257
gene:AT5G26780	1431	1390	693	701
gene:AT5G26790	7	4	10	18
gene:AT5G26800	312	268	208	253
gene:AT5G26805	0	0	0	0
gene:AT5G26810	2	0	0	0
gene:AT5G26820	475	635	911	1000
gene:AT5G26830	1966	2115	1554	1757
gene:AT5G26840	0	0	0	0
gene:AT5G26850	944	902	889	1084
gene:AT5G26860	817	924	653	703
gene:AT5G26865	2	8	1	9
gene:AT5G26880	769	747	614	695
gene:AT5G26890	1	0	1	1
gene:AT5G26900	0	0	0	0
gene:AT5G26910	492	478	474	728
gene:AT5G26920	1181	891	288	97
gene:AT5G26930	0	2	0	0
gene:AT5G26940	231	229	218	271
gene:AT5G26950	2	2	0	0
gene:AT5G26955	0	0	0	0
gene:AT5G26960	327	363	336	317
gene:AT5G26970	2	2	2	6
gene:AT5G26980	184	145	175	207
gene:AT5G26990	352	346	229	206
gene:AT5G27000	199	157	124	103
gene:AT5G27010	2	2	0	0
gene:AT5G27020	0	4	0	2
gene:AT5G27030	472	394	432	436
gene:AT5G27050	0	0	0	0
gene:AT5G27060	219	142	0	22
gene:AT5G27065	0	0	0	0
gene:AT5G27070	0	0	0	0
gene:AT5G27080	0	2	0	0
gene:AT5G27090	0	0	0	0
gene:AT5G27093	23	19	4	6
gene:AT5G27100	83	95	74	150
gene:AT5G27110	59	67	51	70
gene:AT5G27120	1335	1425	795	1113
gene:AT5G27130	2	0	2	4
gene:AT5G27140	0	1	0	0
gene:AT5G27150	967	984	1397	1384
gene:AT5G27170	0	0	0	0
gene:AT5G27200	0	0	0	2
gene:AT5G27210	62	48	73	44
gene:AT5G27220	4	9	8	10
gene:AT5G27230	18	11	45	29
gene:AT5G27238	0	0	0	0
gene:AT5G27240	275	262	190	299
gene:AT5G27247	3	5	2	0
gene:AT5G27260	4	5	0	0
gene:AT5G27270	507	423	439	587
gene:AT5G27280	973	1072	895	879
gene:AT5G27290	204	278	329	559
gene:AT5G27300	145	129	248	249
gene:AT5G27310	0	0	0	0
gene:AT5G27320	356	225	397	300
gene:AT5G27330	669	651	456	500
gene:AT5G27340	0	0	0	0
gene:AT5G27350	1150	809	1792	1106
gene:AT5G27360	40	49	78	139
gene:AT5G27370	0	0	0	0
gene:AT5G27380	3698	3141	2061	2396
gene:AT5G27395	278	414	197	282
gene:AT5G27390	247	289	355	492
gene:AT5G27400	0	0	0	0
gene:AT5G27410	366	321	248	350
gene:AT5G27420	2191	971	309	86
gene:AT5G27430	504	501	264	312
gene:AT5G27440	0	0	0	0
gene:AT5G27450	273	234	266	334
gene:AT5G27460	211	194	249	263
gene:AT5G27470	1631	1623	1406	1645
gene:AT5G27490	117	101	76	74
gene:AT5G27493	0	0	0	0
gene:AT5G27495	0	0	0	0
gene:AT5G27510	0	0	0	0
gene:AT5G27520	767	610	611	474
gene:AT5G27530	0	3	0	0
gene:AT5G27540	1221	1207	919	1042
gene:AT5G27550	254	264	180	205
gene:AT5G27560	457	493	671	781
gene:AT5G27570	0	0	0	0
gene:AT5G27580	0	0	2	0
gene:AT5G27600	1978	1850	874	745
gene:AT5G27606	0	0	0	0
gene:AT5G27607	0	0	0	0
gene:AT5G27610	184	187	99	91
gene:AT5G27620	190	213	129	185
gene:AT5G27630	26	24	26	28
gene:AT5G27640	2978	2582	2211	2393
gene:AT5G27650	687	747	888	835
gene:AT5G27660	525	784	242	281
gene:AT5G27670	618	644	672	698
gene:AT5G27680	120	117	82	111
gene:AT5G27690	103	130	173	253
gene:AT5G27700	1531	1683	1327	1285
gene:AT5G27710	329	206	186	210
gene:AT5G27720	625	626	481	510
gene:AT5G27730	510	556	825	714
gene:AT5G27740	432	452	337	390
gene:AT5G27750	115	103	94	112
gene:AT5G27760	1263	1299	689	608
gene:AT5G27765	11	7	0	0
gene:AT5G27770	1635	1554	1365	1480
gene:AT5G27780	0	0	2	0
gene:AT5G27790	0	0	0	0
gene:AT5G27800	0	0	0	0
gene:AT5G27810	0	4	4	12
gene:AT5G27820	201	168	108	117
gene:AT5G27830	395	446	209	302
gene:AT5G27840	738	702	597	667
gene:AT5G27850	5382	5481	4231	4604
gene:AT5G27860	707	590	512	651
gene:AT5G27870	0	5	0	1
gene:AT5G27880	0	0	0	0
gene:AT5G27889	5	6	9	12
gene:AT5G27890	42	45	100	120
gene:AT5G27893	2	0	1	6
gene:AT5G27910	0	0	2	2
gene:AT5G27920	484	399	292	442
gene:AT5G27930	286	282	203	272
gene:AT5G27940	0	2	0	7
gene:AT5G27944	0	0	0	0
gene:AT5G27945	0	0	0	0
gene:AT5G27950	1114	1066	733	875
gene:AT5G27960	0	0	0	0
gene:AT5G27970	959	891	763	836
gene:AT5G27980	0	0	0	0
gene:AT5G27990	469	445	384	412
gene:AT5G28000	4	0	0	0
gene:AT5G28010	31	45	37	40
gene:AT5G28020	454	602	292	387
gene:AT5G28030	57	70	24	46
gene:AT5G28040	659	582	448	663
gene:AT5G28050	1319	1246	1502	1280
gene:AT5G28060	3625	3842	3082	3860
gene:AT5G28080	139	105	32	45
gene:AT5G28090	0	0	0	0
gene:AT5G28150	272	276	208	208
gene:AT5G28160	0	0	0	0
gene:AT5G28180	0	0	0	0
gene:AT5G28190	0	0	0	0
gene:AT5G28210	0	0	0	0
gene:AT5G28220	228	221	123	165
gene:AT5G28235	0	0	0	0
gene:AT5G28237	22	24	48	18
gene:AT5G28288	0	0	0	0
gene:AT5G28290	277	359	218	349
gene:AT5G28295	0	0	0	0
gene:AT5G28300	967	1072	389	680
gene:AT5G28310	1	10	21	17
gene:AT5G28320	393	279	333	363
gene:AT5G28340	41	53	38	42
gene:AT5G28345	0	4	2	6
gene:AT5G28350	986	855	635	727
gene:AT5G28370	290	252	225	189
gene:AT5G28380	7	18	17	14
gene:AT5G28390	75	79	54	88
gene:AT5G28400	366	279	313	406
gene:AT5G28410	0	2	0	1
gene:AT5G28420	0	0	0	2
gene:AT5G28442	64	74	31	40
gene:AT5G28450	861	1528	1163	1116
gene:AT5G28460	262	235	210	231
gene:AT5G28463	0	0	0	0
gene:AT5G28462	0	0	0	0
gene:AT5G28470	0	0	0	0
gene:AT5G28490	91	103	46	64
gene:AT5G28491	2	0	0	0
gene:AT5G28500	3306	3662	3655	3974
gene:AT5G28510	20	7	7	6
gene:AT5G28520	0	3	0	0
gene:AT5G28530	200	181	153	177
gene:AT5G28540	11155	9519	3299	4322
gene:AT5G28550	0	0	0	0
gene:AT5G28560	0	0	0	0
gene:AT5G28590	0	0	0	0
gene:AT5G28610	0	0	6	10
gene:AT5G28615	0	0	0	0
gene:AT5G28620	0	0	0	0
gene:AT5G28630	21	6	20	52
gene:AT5G28640	316	262	228	264
gene:AT5G28646	23	13	6	10
gene:AT5G28650	38	47	10	32
gene:AT5G28660	0	0	3	0
gene:AT5G28680	0	0	0	0
gene:AT5G28690	0	0	0	0
gene:AT5G28720	0	0	0	0
gene:AT5G28730	0	0	0	0
gene:AT5G28740	1448	1332	1186	1256
gene:AT5G28750	885	1049	930	960
gene:AT5G28770	210	200	891	1001
gene:AT5G28780	0	0	0	0
gene:AT5G28810	0	0	0	0
gene:AT5G28820	0	0	0	0
gene:AT5G28823	0	1	0	0
gene:AT5G28830	635	551	220	241
gene:AT5G28840	4546	4375	5766	6266
gene:AT5G28850	760	727	573	700
gene:AT5G28885	0	0	0	1
gene:AT5G28900	794	742	702	799
gene:AT5G28910	12	25	34	45
gene:AT5G28919	0	0	0	0
gene:AT5G28920	0	0	0	0
gene:AT5G28950	0	1	0	0
gene:AT5G28960	8	14	0	2
gene:AT5G29000	602	616	358	454
gene:AT5G29050	0	0	0	0
gene:AT5G29054	0	0	0	0
gene:AT5G29070	0	0	0	0
gene:AT5G29210	0	0	0	0
gene:AT5G29560	0	0	0	0
gene:AT5G29613	0	0	0	0
gene:AT5G29624	0	0	0	0
gene:AT5G30341	0	0	0	0
gene:AT5G30495	211	183	233	198
gene:AT5G31412	0	0	0	0
gene:AT5G30360	0	0	0	0
gene:AT5G30490	240	254	210	274
gene:AT5G30500	0	2	0	0
gene:AT5G30510	5219	5340	6981	7902
gene:AT5G30520	0	0	0	0
gene:AT5G32440	975	1044	853	1093
gene:AT5G32450	497	528	950	1282
gene:AT5G32460	1	0	0	1
gene:AT5G32470	441	559	569	515
gene:AT5G32590	0	2	0	4
gene:AT5G32613	0	2	0	0
gene:AT5G32619	0	0	0	0
gene:AT5G32670	5	2	1	1
gene:AT5G33210	6	7	11	2
gene:AT5G33280	370	387	465	487
gene:AT5G33290	1239	1094	255	222
gene:AT5G33300	94	161	51	86
gene:AT5G33320	3127	3251	1451	1671
gene:AT5G33330	5	1	0	2
gene:AT5G33340	0	0	0	0
gene:AT5G33355	10	18	4	3
gene:AT5G33370	33	51	166	228
gene:AT5G33393	0	0	0	0
gene:AT5G33390	6	0	0	2
gene:AT5G33406	0	5	0	0
gene:AT5G33806	0	2	0	0
gene:AT5G33898	0	0	0	0
gene:AT5G34581	1	0	0	0
gene:AT5G34780	50	42	47	50
gene:AT5G34830	6	2	2	2
gene:AT5G34829	0	0	0	0
gene:AT5G34869	0	0	0	0
gene:AT5G34828	0	0	0	0
gene:AT5G34850	4450	4367	2835	3223
gene:AT5G34870	0	0	0	0
gene:AT5G34882	0	0	0	0
gene:AT5G34881	0	0	0	0
gene:AT5G34883	0	0	0	0
gene:AT5G34885	0	0	0	0
gene:AT5G34887	0	0	0	0
gene:AT5G34905	0	0	0	0
gene:AT5G34908	0	0	0	0
gene:AT5G34930	624	563	348	308
gene:AT5G34940	582	508	163	190
gene:AT5G35050	0	0	0	0
gene:AT5G35067	0	0	0	0
gene:AT5G35069	0	0	0	0
gene:AT5G35080	423	436	293	384
gene:AT5G35090	0	4	0	0
gene:AT5G35100	947	1168	1409	1169
gene:AT5G35110	10	10	12	8
gene:AT5G35120	0	0	0	0
gene:AT5G35160	2010	1846	1691	1845
gene:AT5G35170	1298	1418	2374	2940
gene:AT5G35180	1752	1543	965	1101
gene:AT5G35190	20	23	311	399
gene:AT5G35195	0	0	0	0
gene:AT5G35200	1356	1120	972	1253
gene:AT5G35210	2232	1989	2390	2706
gene:AT5G35220	888	1046	894	1098
gene:AT5G35230	0	0	0	0
gene:AT5G35300	0	0	0	0
gene:AT5G35320	259	267	355	186
gene:AT5G35330	527	473	440	514
gene:AT5G35338	0	0	0	0
gene:AT5G35360	2452	2530	2627	2942
gene:AT5G35370	452	306	239	284
gene:AT5G35375	0	4	0	0
gene:AT5G35380	0	0	2	1
gene:AT5G35390	0	0	0	0
gene:AT5G35400	128	129	84	96
gene:AT5G35405	0	0	0	0
gene:AT5G35410	128	111	86	103
gene:AT5G35430	1110	1022	710	721
gene:AT5G35450	390	296	290	312
gene:AT5G35460	617	555	370	405
gene:AT5G35475	0	0	0	0
gene:AT5G35480	2	4	16	14
gene:AT5G35490	6	0	6	16
gene:AT5G35510	0	0	0	0
gene:AT5G35520	118	112	90	128
gene:AT5G35525	29	18	3	2
gene:AT5G35530	3078	3066	2574	3274
gene:AT5G35540	0	4	0	0
gene:AT5G35550	2	0	0	2
gene:AT5G35560	773	726	493	563
gene:AT5G35570	765	794	520	743
gene:AT5G35580	134	98	69	68
gene:AT5G35590	1587	1613	952	1305
gene:AT5G35600	0	0	0	0
gene:AT5G35603	0	0	0	0
gene:AT5G35604	0	1	0	0
gene:AT5G35610	0	0	0	0
gene:AT5G35620	1187	1203	858	996
gene:AT5G35630	14711	15797	26951	31049
gene:AT5G35640	0	0	2	0
gene:AT5G35660	75	3	57	15
gene:AT5G35670	241	307	104	130
gene:AT5G35680	1416	1335	720	877
gene:AT5G35688	0	0	0	0
gene:AT5G35690	1148	1047	1058	965
gene:AT5G35695	0	0	0	0
gene:AT5G35698	0	0	0	0
gene:AT5G35700	754	813	419	485
gene:AT5G35715	0	0	0	1
gene:AT5G35730	831	713	433	585
gene:AT5G35732	81	44	87	101
gene:AT5G35735	3720	3071	1128	866
gene:AT5G35737	0	0	0	0
gene:AT5G35740	88	141	102	194
gene:AT5G35750	457	497	929	1536
gene:AT5G35753	258	239	140	223
gene:AT5G35760	6	6	1	16
gene:AT5G35770	19	24	15	10
gene:AT5G35790	1369	1405	1817	2210
gene:AT5G35810	0	0	0	0
gene:AT5G35830	0	0	0	0
gene:AT5G35840	624	583	644	864
gene:AT5G35870	2	2	0	0
gene:AT5G35890	0	0	0	0
gene:AT5G35900	0	0	0	0
gene:AT5G35910	1003	963	687	910
gene:AT5G35913	0	0	0	0
gene:AT5G35917	0	0	0	0
gene:AT5G35920	0	0	0	0
gene:AT5G35926	13	23	18	7
gene:AT5G35927	0	0	0	0
gene:AT5G35930	260	250	186	243
gene:AT5G35940	99	76	37	81
gene:AT5G35945	0	0	0	0
gene:AT5G35950	0	0	0	6
gene:AT5G35960	10	16	1	4
gene:AT5G35970	587	526	1294	751
gene:AT5G35980	2178	1855	1466	1811
gene:AT5G35995	187	228	217	263
gene:AT5G36000	26	44	48	38
gene:AT5G36001	80	80	159	92
gene:AT5G36080	0	0	0	0
gene:AT5G36100	0	2	0	0
gene:AT5G36110	11	6	4	8
gene:AT5G36120	406	594	311	555
gene:AT5G36130	0	0	0	0
gene:AT5G36140	0	1	0	1
gene:AT5G36150	0	1	0	0
gene:AT5G36160	1637	1663	1055	1099
gene:AT5G36170	924	971	1157	1233
gene:AT5G36180	32	49	35	94
gene:AT5G36190	0	0	2	0
gene:AT5G36200	0	0	0	0
gene:AT5G36210	1338	1299	1046	1065
gene:AT5G36220	1159	1105	82	179
gene:AT5G36225	0	0	0	0
gene:AT5G36228	0	2	0	0
gene:AT5G36230	2928	2799	2133	2441
gene:AT5G36240	0	0	0	2
gene:AT5G36250	696	675	817	1027
gene:AT5G36260	2	6	10	6
gene:AT5G36280	0	0	0	4
gene:AT5G36290	564	509	653	811
gene:AT5G36300	0	0	0	0
gene:AT5G36310	0	0	0	0
gene:AT5G36320	0	0	0	0
gene:AT5G36330	0	0	0	0
gene:AT5G36340	0	0	0	0
gene:AT5G36350	0	0	0	0
gene:AT5G36360	0	0	0	0
gene:AT5G36370	0	0	0	0
gene:AT5G36380	0	0	0	0
gene:AT5G36390	0	0	0	0
gene:AT5G36400	0	0	0	0
gene:AT5G36410	0	0	0	0
gene:AT5G36420	0	0	0	0
gene:AT5G36430	0	0	0	0
gene:AT5G36440	0	0	0	0
gene:AT5G36450	0	0	0	0
gene:AT5G36460	0	0	0	0
gene:AT5G36470	0	0	0	0
gene:AT5G36480	0	0	0	0
gene:AT5G36490	0	0	0	0
gene:AT5G36500	0	0	0	0
gene:AT5G36520	0	0	0	0
gene:AT5G36540	0	0	0	0
gene:AT5G36550	0	0	0	0
gene:AT5G36657	0	0	0	0
gene:AT5G36658	0	0	0	0
gene:AT5G36659	0	0	0	0
gene:AT5G36661	0	0	0	0
gene:AT5G36662	0	0	0	0
gene:AT5G36670	89	84	44	81
gene:AT5G36680	0	0	0	0
gene:AT5G36690	0	2	1	0
gene:AT5G36700	1782	2253	2510	3069
gene:AT5G36710	56	79	60	56
gene:AT5G36720	0	0	0	0
gene:AT5G36722	0	0	0	0
gene:AT5G36730	0	0	0	0
gene:AT5G36738	0	0	0	0
gene:AT5G36739	0	0	0	0
gene:AT5G36740	79	51	47	75
gene:AT5G36770	0	0	0	0
gene:AT5G36780	0	3	0	0
gene:AT5G36790	1787	2201	2475	3086
gene:AT5G36800	80	79	50	52
gene:AT5G36805	0	0	1	0
gene:AT5G36810	0	0	0	0
gene:AT5G36820	0	0	0	0
gene:AT5G36870	3	0	20	18
gene:AT5G36880	3930	3513	1325	1736
gene:AT5G36890	535	592	344	426
gene:AT5G36900	0	0	0	0
gene:AT5G36907	268	243	4	0
gene:AT5G36910	17	2	143	104
gene:AT5G36920	25	29	12	2
gene:AT5G36925	122	164	10	10
gene:AT5G36930	906	799	409	630
gene:AT5G36940	476	486	272	281
gene:AT5G36950	330	305	248	322
gene:AT5G36960	28	25	2	5
gene:AT5G36970	16	4	0	0
gene:AT5G36980	2	1	1	1
gene:AT5G37000	63	54	57	72
gene:AT5G37010	242	251	142	218
gene:AT5G37020	1733	1677	386	614
gene:AT5G37030	0	0	0	0
gene:AT5G37040	0	0	0	0
gene:AT5G37050	0	5	0	4
gene:AT5G37055	112	129	85	106
gene:AT5G37060	0	2	0	0
gene:AT5G37070	457	369	239	303
gene:AT5G37130	802	774	621	625
gene:AT5G37140	0	0	0	0
gene:AT5G37150	0	0	0	0
gene:AT5G37160	0	0	0	0
gene:AT5G37165	0	1	0	0
gene:AT5G37170	0	0	0	0
gene:AT5G37180	75	128	39	97
gene:AT5G37190	401	377	330	280
gene:AT5G37200	0	0	0	0
gene:AT5G37210	2	4	2	4
gene:AT5G37220	0	0	0	0
gene:AT5G37230	0	0	0	0
gene:AT5G37240	5	3	2	6
gene:AT5G37247	1	0	0	4
gene:AT5G37250	0	2	6	0
gene:AT5G37260	945	868	1315	1715
gene:AT5G37270	0	0	0	0
gene:AT5G37280	0	0	0	0
gene:AT5G37290	132	102	129	84
gene:AT5G37300	12	15	20	11
gene:AT5G37310	1060	1071	795	934
gene:AT5G37320	0	0	0	0
gene:AT5G37340	109	68	105	98
gene:AT5G37350	552	519	428	524
gene:AT5G37360	937	1205	1107	1259
gene:AT5G37370	943	956	852	865
gene:AT5G37380	503	451	365	448
gene:AT5G37400	42	25	46	40
gene:AT5G37410	20	24	44	40
gene:AT5G37415	0	0	0	0
gene:AT5G37420	7	1	2	2
gene:AT5G37430	0	0	0	0
gene:AT5G37440	68	54	56	62
gene:AT5G37450	0	2	14	9
gene:AT5G37460	0	2	2	0
gene:AT5G37470	0	0	0	0
gene:AT5G37475	688	623	471	580
gene:AT5G37473	0	0	0	0
gene:AT5G37474	0	0	0	0
gene:AT5G37478	2	9	8	9
gene:AT5G37480	312	341	164	192
gene:AT5G37490	12	8	20	9
gene:AT5G37500	314	219	180	216
gene:AT5G37510	4999	4584	2814	3115
gene:AT5G37520	0	0	0	0
gene:AT5G37530	129	125	82	82
gene:AT5G37540	429	326	349	412
gene:AT5G37550	21	12	10	10
gene:AT5G37560	0	0	0	0
gene:AT5G37570	94	88	66	86
gene:AT5G37590	193	180	118	201
gene:AT5G37600	9168	8470	1023	1272
gene:AT5G37610	0	0	0	2
gene:AT5G37620	0	0	0	2
gene:AT5G37630	284	253	143	229
gene:AT5G37640	0	0	0	0
gene:AT5G37650	0	1	0	0
gene:AT5G37660	82	64	102	105
gene:AT5G37670	109	78	83	20
gene:AT5G37680	165	189	132	136
gene:AT5G37690	161	178	151	270
gene:AT5G37710	202	211	387	430
gene:AT5G37715	0	0	0	0
gene:AT5G37720	718	634	629	725
gene:AT5G37730	0	0	0	0
gene:AT5G37740	1221	1278	425	645
gene:AT5G37750	18	8	20	34
gene:AT5G37760	0	0	0	0
gene:AT5G37770	935	829	917	732
gene:AT5G37780	3948	3800	1912	2177
gene:AT5G37790	125	108	252	260
gene:AT5G37793	10	5	4	8
gene:AT5G37800	8	15	5	13
gene:AT5G37810	1	0	0	0
gene:AT5G37820	5	0	2	2
gene:AT5G37830	3277	2759	1977	2140
gene:AT5G37840	27	10	0	0
gene:AT5G37850	877	839	553	614
gene:AT5G37860	0	0	0	0
gene:AT5G37870	0	0	0	0
gene:AT5G37890	184	192	228	169
gene:AT5G37900	0	0	0	0
gene:AT5G37910	0	4	0	0
gene:AT5G37920	0	0	0	0
gene:AT5G37930	258	246	206	256
gene:AT5G37940	1	1	3	0
gene:AT5G37950	1	1	0	0
gene:AT5G37960	0	0	0	0
gene:AT5G37970	0	0	0	0
gene:AT5G37980	4	7	5	10
gene:AT5G37990	54	55	165	320
gene:AT5G38000	31	31	27	39
gene:AT5G38010	24	13	37	55
gene:AT5G38020	214	173	148	241
gene:AT5G38030	167	149	136	218
gene:AT5G38040	28	30	61	67
gene:AT5G38050	72	79	87	120
gene:AT5G38060	78	48	61	70
gene:AT5G38070	14	16	13	17
gene:AT5G38080	6	0	0	0
gene:AT5G38090	0	0	0	0
gene:AT5G38100	98	89	52	69
gene:AT5G38110	152	156	162	233
gene:AT5G38120	4	14	8	4
gene:AT5G38130	0	0	0	0
gene:AT5G38140	108	143	102	116
gene:AT5G38150	281	334	203	276
gene:AT5G38160	0	0	0	0
gene:AT5G38170	0	0	0	0
gene:AT5G38180	0	0	0	0
gene:AT5G38190	0	0	0	0
gene:AT5G38195	0	0	0	0
gene:AT5G38197	0	0	0	0
gene:AT5G38200	304	260	192	305
gene:AT5G38210	797	541	241	342
gene:AT5G38220	250	219	237	252
gene:AT5G38240	77	77	30	13
gene:AT5G38250	190	122	0	0
gene:AT5G38260	0	0	0	0
gene:AT5G38270	0	0	0	0
gene:AT5G38280	168	165	118	105
gene:AT5G38290	336	498	330	440
gene:AT5G38300	64	72	46	42
gene:AT5G38310	30	22	2	2
gene:AT5G38317	0	0	0	0
gene:AT5G38320	11	0	12	18
gene:AT5G38330	0	0	0	0
gene:AT5G38340	125	77	61	93
gene:AT5G38344	9	3	13	20
gene:AT5G38350	26	46	43	45
gene:AT5G38360	179	168	150	250
gene:AT5G38378	0	0	0	0
gene:AT5G38380	316	308	244	321
gene:AT5G38386	0	4	0	0
gene:AT5G38390	0	0	1	0
gene:AT5G38391	0	0	0	0
gene:AT5G38392	0	0	0	0
gene:AT5G38396	0	2	0	0
gene:AT5G38397	0	0	0	0
gene:AT5G38400	0	0	0	0
gene:AT5G38410	46865	62599	83333	100957
gene:AT5G38420	21846	30657	30840	68538
gene:AT5G38430	23631	31303	31264	41370
gene:AT5G38435	0	0	0	0
gene:AT5G38440	0	0	0	2
gene:AT5G38450	82	42	2	14
gene:AT5G38460	319	314	199	245
gene:AT5G38470	1763	1878	1189	1408
gene:AT5G38480	4255	4223	1875	1961
gene:AT5G38490	0	0	0	0
gene:AT5G38500	0	2	0	0
gene:AT5G38510	879	903	1083	1092
gene:AT5G38520	734	896	1784	2024
gene:AT5G38530	2756	2672	891	820
gene:AT5G38540	10	8	12	23
gene:AT5G38550	43	39	49	79
gene:AT5G38560	1082	925	860	982
gene:AT5G38565	28	42	6	15
gene:AT5G38570	0	0	0	0
gene:AT5G38580	0	0	0	0
gene:AT5G38590	143	151	111	139
gene:AT5G38600	446	412	325	474
gene:AT5G38610	36	48	20	42
gene:AT5G38620	0	0	0	0
gene:AT5G38630	429	389	304	369
gene:AT5G38640	647	622	492	476
gene:AT5G38660	1277	1493	1477	1837
gene:AT5G38650	0	0	0	0
gene:AT5G38670	0	0	0	0
gene:AT5G38680	0	0	0	0
gene:AT5G38690	339	342	163	198
gene:AT5G38700	10	8	15	11
gene:AT5G38710	608	514	90	83
gene:AT5G38720	267	303	124	203
gene:AT5G38730	82	101	68	62
gene:AT5G38740	0	0	2	2
gene:AT5G38743	0	1	0	3
gene:AT5G38747	15	17	37	23
gene:AT5G38750	0	4	4	2
gene:AT5G38760	0	0	0	0
gene:AT5G38770	14	7	0	8
gene:AT5G38780	194	161	12	10
gene:AT5G38790	6	0	0	10
gene:AT5G38800	0	2	0	2
gene:AT5G38810	0	0	0	0
gene:AT5G38820	6	4	1	2
gene:AT5G38830	1234	1127	822	875
gene:AT5G38840	695	629	311	563
gene:AT5G38850	268	274	616	468
gene:AT5G38860	192	161	187	179
gene:AT5G38865	251	273	215	236
gene:AT5G38880	683	593	656	800
gene:AT5G38890	122	149	92	81
gene:AT5G38895	230	170	186	115
gene:AT5G38900	1350	862	7	29
gene:AT5G38910	2	0	0	0
gene:AT5G38920	0	0	0	0
gene:AT5G38930	0	0	16	28
gene:AT5G38940	23	13	90	90
gene:AT5G38950	0	0	0	0
gene:AT5G38960	0	0	0	0
gene:AT5G38970	12	16	12	16
gene:AT5G38980	2228	2658	1563	1719
gene:AT5G38990	2013	1741	1408	1754
gene:AT5G39000	122	93	46	105
gene:AT5G39010	0	0	0	0
gene:AT5G39020	423	324	156	123
gene:AT5G39024	0	0	0	0
gene:AT5G39030	552	469	110	154
gene:AT5G39040	1064	959	538	522
gene:AT5G39050	7617	6403	957	800
gene:AT5G39080	1180	1235	728	847
gene:AT5G39090	109	93	20	40
gene:AT5G39100	2	0	0	0
gene:AT5G39110	18	12	12	26
gene:AT5G39120	4	8	4	10
gene:AT5G39130	9	2	12	7
gene:AT5G39140	0	0	0	0
gene:AT5G39150	8	7	2	0
gene:AT5G39160	62	28	73	89
gene:AT5G39170	0	0	0	0
gene:AT5G39180	9	5	6	3
gene:AT5G39190	60	24	70	77
gene:AT5G39200	0	0	0	0
gene:AT5G39210	247	284	600	662
gene:AT5G39220	11	22	2	4
gene:AT5G39230	0	0	0	0
gene:AT5G39240	30	50	38	22
gene:AT5G39250	215	144	129	178
gene:AT5G39260	0	0	0	0
gene:AT5G39270	0	0	0	0
gene:AT5G39280	0	0	0	0
gene:AT5G39290	0	0	0	0
gene:AT5G39300	0	0	0	0
gene:AT5G39310	0	0	0	0
gene:AT5G39320	603	601	694	916
gene:AT5G39330	8	4	2	14
gene:AT5G39340	284	278	223	356
gene:AT5G39350	153	129	140	122
gene:AT5G39360	277	265	319	333
gene:AT5G39365	0	0	0	0
gene:AT5G39370	1	2	0	0
gene:AT5G39380	179	129	70	99
gene:AT5G39390	4	4	0	0
gene:AT5G39400	0	0	0	0
gene:AT5G39410	1157	1212	731	716
gene:AT5G39420	18	5	3	10
gene:AT5G39430	0	0	0	0
gene:AT5G39440	0	0	0	0
gene:AT5G39450	273	257	145	227
gene:AT5G39460	0	0	0	0
gene:AT5G39470	0	0	0	0
gene:AT5G39471	12	14	6	20
gene:AT5G39480	2	0	2	0
gene:AT5G39490	0	0	0	0
gene:AT5G39493	0	0	0	2
gene:AT5G39500	1299	1273	952	1039
gene:AT5G39510	1441	1327	796	981
gene:AT5G39520	446	244	27	11
gene:AT5G39530	411	504	460	491
gene:AT5G39540	0	0	0	0
gene:AT5G39550	252	263	116	99
gene:AT5G39560	0	0	0	0
gene:AT5G39570	14116	12953	6414	7301
gene:AT5G39580	1170	665	287	87
